Date,Dynamic_Threshold,Action_Adjustment,Policy_Position,Reward,Policy_Equity_Curve
2008-05-06,1.5,-0.5,0,0.0,1.0656529375438057
2008-05-07,1.5,-0.5,0,-0.0,1.0656529375438057
2008-05-08,2.0,0.0,0,-0.0,1.0656529375438057
2008-05-09,1.5,-0.5,0,-0.0,1.0656529375438057
2008-05-12,1.5,-0.5,0,0.0,1.0656529375438057
2008-05-13,1.5,-0.5,0,0.0,1.0656529375438057
2008-05-14,1.5,-0.5,0,0.0,1.0656529375438057
2008-05-15,1.5,-0.5,0,-0.0,1.0656529375438057
2008-05-16,1.5,-0.5,0,0.0,1.0656529375438057
2008-05-19,1.5,-0.5,0,-0.0,1.0656529375438057
2008-05-20,1.5,-0.5,0,-0.0,1.0656529375438057
2008-05-21,1.5,-0.5,0,0.0,1.0656529375438057
2008-05-22,1.5,-0.5,0,-0.0,1.0656529375438057
2008-05-23,1.5,-0.5,0,0.0,1.0656529375438057
2008-05-26,2.0,0.0,0,0.0,1.0656529375438057
2008-05-27,2.0,0.0,0,0.0,1.0656529375438057
2008-05-28,2.0,0.0,0,0.0,1.0656529375438057
2008-05-29,1.5,-0.5,0,0.0,1.0656529375438057
2008-05-30,2.5,0.5,0,0.0,1.0656529375438057
2008-06-02,2.5,0.5,0,0.0,1.0656529375438057
2008-06-03,2.5,0.5,-1,-0.0007939735471251819,1.0648068373009798
2008-06-04,2.5,0.5,0,-0.0,1.0648068373009798
2008-06-05,1.5,-0.5,0,-0.0,1.0648068373009798
2008-06-06,1.5,-0.5,0,0.0,1.0648068373009798
2008-06-09,2.0,0.0,0,0.0,1.0648068373009798
2008-06-10,2.5,0.5,0,-0.0,1.0648068373009798
2008-06-11,2.5,0.5,0,0.0,1.0648068373009798
2008-06-12,2.5,0.5,0,0.0,1.0648068373009798
2008-06-13,2.5,0.5,0,-0.0,1.0648068373009798
2008-06-16,2.5,0.5,0,0.0,1.0648068373009798
2008-06-17,2.5,0.5,0,-0.0,1.0648068373009798
2008-06-18,2.5,0.5,0,0.0,1.0648068373009798
2008-06-19,2.5,0.5,0,-0.0,1.0648068373009798
2008-06-20,2.5,0.5,0,-0.0,1.0648068373009798
2008-06-23,2.0,0.0,0,-0.0,1.0648068373009798
2008-06-24,2.0,0.0,0,-0.0,1.0648068373009798
2008-06-25,2.0,0.0,0,-0.0,1.0648068373009798
2008-06-26,1.5,-0.5,0,0.0,1.0648068373009798
2008-06-27,2.0,0.0,0,0.0,1.0648068373009798
2008-06-30,2.5,0.5,0,-0.0,1.0648068373009798
2008-07-01,2.5,0.5,0,-0.0,1.0648068373009798
2008-07-02,2.0,0.0,0,0.0,1.0648068373009798
2008-07-03,2.5,0.5,0,-0.0,1.0648068373009798
2008-07-04,2.5,0.5,0,0.0,1.0648068373009798
2008-07-07,2.0,0.0,0,0.0,1.0648068373009798
2008-07-08,2.5,0.5,0,-0.0,1.0648068373009798
2008-07-09,2.5,0.5,0,-0.0,1.0648068373009798
2008-07-10,2.5,0.5,0,-0.0,1.0648068373009798
2008-07-11,2.5,0.5,0,0.0,1.0648068373009798
2008-07-14,2.5,0.5,0,-0.0,1.0648068373009798
2008-07-15,2.5,0.5,0,0.0,1.0648068373009798
2008-07-16,2.5,0.5,0,-0.0,1.0648068373009798
2008-07-17,2.5,0.5,0,0.0,1.0648068373009798
2008-07-18,2.5,0.5,0,-0.0,1.0648068373009798
2008-07-21,2.5,0.5,0,0.0,1.0648068373009798
2008-07-22,2.5,0.5,0,0.0,1.0648068373009798
2008-07-23,2.5,0.5,0,0.0,1.0648068373009798
2008-07-24,2.5,0.5,0,-0.0,1.0648068373009798
2008-07-25,2.5,0.5,0,-0.0,1.0648068373009798
2008-07-28,2.5,0.5,0,0.0,1.0648068373009798
2008-07-29,2.5,0.5,0,-0.0,1.0648068373009798
2008-07-30,2.0,0.0,0,-0.0,1.0648068373009798
2008-07-31,2.0,0.0,0,0.0,1.0648068373009798
2008-08-01,2.0,0.0,0,-0.0,1.0648068373009798
2008-08-04,2.0,0.0,0,0.0,1.0648068373009798
2008-08-05,2.0,0.0,0,0.0,1.0648068373009798
2008-08-06,2.0,0.0,0,0.0,1.0648068373009798
2008-08-07,2.0,0.0,0,0.0,1.0648068373009798
2008-08-08,2.5,0.5,0,0.0,1.0648068373009798
2008-08-11,2.5,0.5,0,-0.0,1.0648068373009798
2008-08-12,2.0,0.0,0,0.0,1.0648068373009798
2008-08-13,2.0,0.0,0,0.0,1.0648068373009798
2008-08-14,2.0,0.0,0,0.0,1.0648068373009798
