Date,Actual_Price,Macro_Anchor_Price,Fair_Value_Price,Actual_Ret,Pred_Ret,Error,R2,Adj_R2,RMSE,Residual_STD,Window_Obs,Drivers_Used_Count,Drivers_Used,Intercept,Driver_1_Name,Driver_2_Name,Driver_3_Name,Driver_1_Beta,Driver_2_Beta,Driver_3_Beta,Recenter_Event,Cum_Error,Macro_Gap,Signal_Z,Error_Z,Signal,Days_In_Signal,Signal_Triggered,Forward_10d_Return,Hit,Largest_Beta_Driver,Largest_Beta,Largest_Beta_Abs,Position,Strategy_Daily_Return,Strategy_Equity_Curve,Rolling_Sharpe,Strategy_Drawdown
2001-09-25,8.6977,8.681026531017608,8.681026531017608,-0.467992733116418,-0.19188372713638852,-0.27610900598002946,0.36255178050245507,0.3354263243536233,0.5087497389158194,0.5139148433060878,50,2,"Gold, MSCI World - Wilshire",-0.0787809962988131,Gold,MSCI World - Wilshire,,-0.35751201012796147,-0.1195035736264359,,True,0.19911794119758486,0.016673468982391526,2.4398179989496476,2.4398179989496476,SELL,1,True,0.006875380847810364,False,Gold,-0.35751201012796147,0.35751201012796147,-1.0,-0.0,1.0,,0.0
2001-12-18,8.8447,8.831956151380899,8.831956151380899,-0.3667782397394514,-0.14418847906378038,-0.22258976067567102,0.3056444253892877,0.2760973796611722,0.40126616755096645,0.4053400401943225,50,2,"Gold, MSCI World - Wilshire",-0.020189057411771023,Gold,MSCI World - Wilshire,,-0.3050363619668872,-0.31298843967538653,,True,-0.11832362040518579,0.012743848619100717,-2.2669305966428532,-2.2669305966428532,BUY,1,True,0.014811129829163328,True,MSCI World - Wilshire,-0.31298843967538653,0.31298843967538653,1.0,-0.0,0.9928933878048668,,-0.0071066121951331995
2001-12-24,9.102,8.87387419824635,8.87387419824635,1.4240668203185258,0.12183432457085625,1.3022324957476696,0.2521448572012621,0.2203212341034434,0.41941619966150806,0.42367434131449044,50,2,"Gold, MSCI World - Wilshire",0.019692255548260137,Gold,MSCI World - Wilshire,,-0.29604494929181346,-0.3260294732736445,,False,0.3487390633837094,0.2281258017536505,2.195352079857058,2.195352079857058,SELL,1,True,-0.020588881564491346,True,MSCI World - Wilshire,-0.3260294732736445,0.3260294732736445,-1.0,0.0,0.998831866239961,,-0.0011681337600389918
2002-01-28,9.0915,8.83425067841119,8.83425067841119,0.3514942107444518,-0.13758495765719794,0.4890791684016498,0.27344135052835716,0.24252396118913833,0.41503249521469776,0.41924613111298015,50,2,"Gold, MSCI World - Wilshire",-0.019380581238579782,Gold,MSCI World - Wilshire,,-0.13724873715268407,-0.7686379964351893,,False,0.19325895112183966,0.25724932158881053,2.3577198346145254,2.3577198346145254,SELL,1,True,-0.015651982621129656,True,MSCI World - Wilshire,-0.7686379964351893,0.7686379964351893,-1.0,0.0,1.0013997266739334,,0.0
2002-01-31,9.1243,8.85777171951377,8.85777171951377,0.3678271079526674,-0.012781533351832606,0.3806086413045,0.24613391650684358,0.21405450869862408,0.4096621668067777,0.4138212802066387,50,2,"Gold, MSCI World - Wilshire",-0.009092875792557173,Gold,MSCI World - Wilshire,,-0.1241812261722859,-0.6408316805999854,,False,0.12912313687203225,0.266528280486229,2.149748740521143,2.149748740521143,SELL,1,True,-0.02348673322885042,True,MSCI World - Wilshire,-0.6408316805999854,0.6408316805999854,-1.0,0.0,1.0014621883927426,,-0.0026691372730681673
2002-02-05,9.0569,8.779057153664306,8.779057153664306,0.2996679358868714,0.011087520994709525,0.2885804148921619,0.2795091104477535,0.24884992365829617,0.4105691105334524,0.41473743171990485,50,2,"Gold, MSCI World - Wilshire",-0.01107938515436749,Gold,MSCI World - Wilshire,,-0.12228187718534085,-0.6861547929939215,,False,0.10272674901895573,0.27784284633569456,2.037697239665724,2.037697239665724,SELL,1,True,-0.020547869580099354,True,MSCI World - Wilshire,-0.6861547929939215,0.6861547929939215,-1.0,0.0,1.011877568311026,,0.0
2002-03-12,8.8257,8.854573752899947,8.854573752899947,0.1190415595570648,0.32662139707358445,-0.20757983751651965,0.3841044749792668,0.35789615476561853,0.324354987394877,0.32764801585513526,50,2,"Gold, MSCI World - Wilshire",-0.03803591532174306,Gold,MSCI World - Wilshire,,0.037044623302502924,-0.6190251791714318,,True,-0.007451568689550235,-0.028873752899947647,-2.90794595592423,-2.90794595592423,BUY,1,True,-0.003988352198692424,False,MSCI World - Wilshire,-0.6190251791714318,0.6190251791714318,1.0,0.0,1.01682696338839,,0.0
2002-04-26,8.4005,8.643290114939267,8.643290114939267,-0.5602987082405697,-0.14638307718877946,-0.41391563105179024,0.25136241172454965,0.2195054930745305,0.37309566040886444,0.3768835307234019,50,2,"MSCI World - Wilshire, Gold",-0.09796177307503733,MSCI World - Wilshire,Gold,,-0.478827634743468,0.10722557226112153,,False,-0.2502206563140258,-0.24279011493926816,-2.042362307550672,-2.042362307550672,BUY,1,True,-0.01521338015594298,False,MSCI World - Wilshire,-0.478827634743468,0.478827634743468,1.0,-0.0,1.010928106580943,,-0.008923024792455103
2002-05-01,8.3473,8.621709106879347,8.621709106879347,-0.7887539624375606,-0.07298714658322825,-0.7157668158543323,0.25804119600151343,0.22646848093774796,0.3771565891775633,0.38098568825234835,50,2,"MSCI World - Wilshire, Gold",-0.09796440745208426,MSCI World - Wilshire,Gold,,-0.5234331912788811,0.07730864635111695,,False,-0.21965864772375387,-0.2744091068793466,-2.047956626653162,-2.047956626653162,BUY,1,True,-0.00881722233536597,False,MSCI World - Wilshire,-0.5234331912788811,0.5234331912788811,1.0,-0.0,1.009195190119451,,-0.01062191276852642
2002-05-03,8.2657,8.5852719746415,8.5852719746415,-1.314859575688354,-0.31467580848272736,-1.0001837672056269,0.22626978857704494,0.19334509872925953,0.38810052698584385,0.3920407348768041,50,2,"MSCI World - Wilshire, Gold",-0.11579886031374578,MSCI World - Wilshire,Gold,,-0.5593613832387664,0.06895392501473618,,False,-0.26324356789168557,-0.3195719746414998,-2.206452788371122,-2.206452788371122,BUY,1,True,-0.007791233652322371,False,MSCI World - Wilshire,-0.5593613832387664,0.5593613832387664,1.0,-0.0,1.0125562321672172,,-0.007326869961267302
2002-05-28,7.951,8.340706028485291,8.340706028485291,-1.4409579177522058,-0.40283736030228473,-1.038120557449921,0.31276034794852636,0.26794037064082155,0.45636837049807333,0.46100167071177484,50,3,"MSCI World - Wilshire, Gold, Real 2y yield",-0.12509547388223347,MSCI World - Wilshire,Gold,Real 2y yield,-0.7398392579020744,-0.05672925867896912,0.20818964899690906,False,-0.27214422509445585,-0.3897060284852918,-2.0905211919940254,-2.0905211919940254,BUY,1,True,-0.014350396176581515,False,MSCI World - Wilshire,-0.7398392579020744,0.7398392579020744,1.0,-0.0,1.01187022675931,,-0.007999404595746995
2002-07-19,7.3586,7.36858862319186,7.36858862319186,0.5450644405158966,-0.5672223940353169,1.1122868345512136,0.2162417180727504,0.16512704751227758,0.49887562103114813,0.5039404779996787,50,3,"MSCI World - Wilshire, Gold, Real 2y yield",-0.218331955575957,MSCI World - Wilshire,Gold,Real 2y yield,-0.2763459172067686,-0.19728571876709824,-0.08051970744986053,False,0.36235794500808194,-0.00998862319185978,2.1145428719665036,2.1145428719665036,SELL,1,True,0.04133938520914304,False,MSCI World - Wilshire,-0.2763459172067686,0.2763459172067686,-1.0,0.0,1.0106994047135063,0.4458256684366953,-0.009147235746258753
