Date,Actual_Price,Macro_Anchor_Price,Fair_Value_Price,Actual_Ret,Pred_Ret,Error,R2,Adj_R2,RMSE,Residual_STD,Window_Obs,Drivers_Used_Count,Drivers_Used,Intercept,Driver_1_Name,Driver_2_Name,Driver_3_Name,Driver_1_Beta,Driver_2_Beta,Driver_3_Beta,Recenter_Event,Cum_Error,Macro_Gap,Signal_Z,Error_Z,Signal,Days_In_Signal,Signal_Triggered,Forward_10d_Return,Hit,Largest_Beta_Driver,Largest_Beta,Largest_Beta_Abs,Position,Strategy_Daily_Return,Strategy_Equity_Curve,Rolling_Sharpe,Strategy_Drawdown
2001-09-24,10.7729,10.7373188995289,10.7373188995289,-0.6338417560153076,-0.5995916377401114,-0.034250118275196195,0.33988580591922024,0.31179584021365514,0.6389001918180024,0.6453866544798507,50,2,"MSCI World ex-US, Gold",-0.029690633696372842,MSCI World ex-US,Gold,,-0.26531413778002233,-0.4181378180754855,,False,0.4575995543325301,0.03558110047110041,2.081883826027854,2.081883826027854,SELL,1,True,-0.020031746326430233,True,Gold,-0.4181378180754855,0.4181378180754855,-1.0,-0.0,1.0,,0.0
2001-10-04,10.6505,10.453072680418241,10.453072680418241,0.2961989988493396,-0.6191200871784494,0.9153190860277889,0.3130584842834092,0.2838269304231287,0.631274650488386,0.6376836945021507,50,2,"Gold, MSCI World ex-US",0.008368438337596956,Gold,MSCI World ex-US,,-0.3591324925728665,-0.2456209176352415,,False,0.22928751684399995,0.19742731958175774,2.1118242320697096,2.1118242320697096,SELL,1,True,-0.015435895028402258,True,Gold,-0.3591324925728665,0.3591324925728665,-1.0,0.0,1.0126489404514554,,-0.0007809339216996447
2001-12-12,10.4558,10.656102406323956,10.656102406323956,-0.4789674166314039,-0.19506492311600535,-0.28390249351539854,0.12755058239075723,0.090425075258449,0.43494501081553677,0.4393608094156033,50,2,"MSCI World ex-US, Gold",-0.030383658110888008,MSCI World ex-US,Gold,,-0.13800457639531433,-0.17629462933409826,,False,-0.165614611390284,-0.20030240632395646,-2.0438859228630055,-2.0438859228630055,BUY,1,True,0.03200137722603724,True,Gold,-0.17629462933409826,0.17629462933409826,1.0,-0.0,1.0190192966798246,,0.0
2001-12-21,10.6556,10.490107526708393,10.490107526708393,0.5929931439966563,-0.1606132275161301,0.7536063715127863,0.2276881680923193,0.19482383481965193,0.42163076434117963,0.42591138946073615,50,2,"MSCI World ex-US, Gold",0.01104444196545626,MSCI World ex-US,Gold,,-0.20228270637967363,-0.19328676266495012,,False,0.23515060243748276,0.1654924732916072,2.1299717064520634,2.1299717064520634,SELL,1,True,-0.032292878861819085,True,MSCI World ex-US,-0.20228270637967363,0.20228270637967363,-1.0,0.0,1.0244965327089575,,0.0
2002-01-28,10.721,10.495686713096452,10.495686713096452,0.450598599164298,-0.21289605035172127,0.6634946495160192,0.2524964590160247,0.22068779769755764,0.5590797848850891,0.5647558673093754,50,2,"MSCI World ex-US, Gold",-0.014412798725903958,MSCI World ex-US,Gold,,-0.3758702984581464,-0.07940837564065992,,False,0.3774680495321484,0.2253132869035479,2.058431992467838,2.058431992467838,SELL,1,True,-0.0144762615427666,True,MSCI World ex-US,-0.3758702984581464,0.3758702984581464,-1.0,0.0,1.0366015556016213,,0.0
2002-03-20,10.185,10.39626527575416,10.39626527575416,-0.6020134179107295,0.08800519661774721,-0.6900186145284767,0.07230527651145546,0.032828905299176925,0.46540215850295247,0.4701271746518487,50,2,"MSCI World ex-US, Gold",-0.020289316772144166,MSCI World ex-US,Gold,,-0.13455509479714078,0.009213730368547965,,False,-0.23560520162997883,-0.21126527575416,-2.208944613857806,-2.208944613857806,BUY,1,True,0.010279823269513821,True,MSCI World ex-US,-0.13455509479714078,0.13455509479714078,1.0,-0.0,1.0402273888573867,,0.0
2002-05-17,10.0075,10.283416384789222,10.283416384789222,-1.202829346866929,-0.1227560373852023,-1.0800733094817268,0.22774432548877255,0.19488238189255003,0.4394818024569497,0.44394366103627975,50,2,"MSCI World - Wilshire, Gold",-0.013042652409255173,MSCI World - Wilshire,Gold,,-0.5765463113020872,-0.048010565206745286,,False,-0.3094345287852419,-0.2759163847892214,-2.826161728160125,-2.826161728160125,BUY,1,True,-0.026390207344491712,False,MSCI World - Wilshire,-0.5765463113020872,0.5765463113020872,1.0,-0.0,1.0430871205106027,,0.0
2002-05-28,9.8636,10.17474961043997,10.17474961043997,-0.6457470483866246,-0.27625932187397273,-0.3694877265126518,0.1836545328516601,0.1489164278666243,0.4634038444153862,0.4681085725914791,50,2,"MSCI World - Wilshire, Gold",-0.03243192831712297,MSCI World - Wilshire,Gold,,-0.4812631086161806,-0.08959363544962563,,False,-0.12489605534243636,-0.3111496104399709,-2.1413515912117864,-2.1413515912117864,BUY,1,True,-0.02043878502777885,False,MSCI World - Wilshire,-0.4812631086161806,0.4812631086161806,1.0,-0.0,1.0347486773788668,,-0.00799400449662746
2002-07-22,9.4625,9.232095873860018,9.232095873860018,1.937809390936085,0.5604348987611525,1.3773744921749325,0.1374937978301568,0.07868655677312208,0.5424138381454872,0.548153826968743,48,3,"MSCI World ex-US, Gold, VIX Index",-0.60316897447408,MSCI World ex-US,Gold,VIX Index,-0.13008751935905563,-0.10517121581668439,0.014521684445459412,False,0.5017629547777842,0.23040412613998207,2.6554684112251143,2.6554684112251143,SELL,1,True,0.018420079260237587,False,MSCI World ex-US,-0.13008751935905563,0.13008751935905563,-1.0,0.0,1.0196212635261122,0.604176121984051,-0.022496545612607832
2002-08-01,9.5876,9.300120039837603,9.300120039837603,1.2056619448642003,0.35317009462725457,0.8524918502369457,0.21565450966535504,0.16217640805162925,0.6058603228018268,0.6122717216946477,48,3,"MSCI World ex-US, Gold, VIX Index",-0.6082621732201733,MSCI World ex-US,Gold,VIX Index,-0.1513871722269758,-0.13001909477755394,0.01581163230556082,False,0.3331964703822715,0.28747996016239696,2.2372591524412337,2.2372591524412337,SELL,1,True,-0.016750803120697655,True,MSCI World ex-US,-0.1513871722269758,0.1513871722269758,-1.0,0.0,1.0159163251887158,0.44204193742047104,-0.026048442922568693
