Currency,Model,Observations,Signal_Triggers,Hit_Rate_Pct,Information_Coefficient,Sharpe_Ratio,Maximum_Drawdown_Pct,Strategy_Total_Return_Pct,Average_Adj_R2,Average_Rolling_RMSE,Average_Train_RMSE,Average_Validation_RMSE,Test_RMSE,Generalization_Gap,Best_Params,Best_Validation_RMSE,Best_Alpha,Best_L1_Ratio,Best_Meta_Alpha,Best_N_Estimators,Best_Max_Depth,Best_Learning_Rate,Best_Subsample
SEK,OLS,6427,212,54.71698113207547,-0.021677745407232572,0.2161015040499931,-9.628972118619872,22.18101447782641,0.33247186292172765,0.5626938973999155,0.5626938973999155,0.5767283266363958,0.5946286551974367,0.031934757797521196,{},0.3717906927797019,,,,,,,
SEK,ElasticNetCV,6427,204,54.90196078431373,-0.025742542475500712,-0.002544949881709341,-18.747859944345493,-2.3144762997873602,0.3183910922275923,0.569178583456499,0.569178583456499,0.5719814949524661,0.6012171250457071,0.03203854158920816,"{""alpha"": 0.1873817422860383, ""l1_ratio"": 0.1}",0.3796767593060401,0.1873817422860383,0.1,,,,,
SEK,LassoCV,6427,215,55.348837209302324,-0.022992758107744638,0.0043269776941714305,-20.39275116691477,-1.6094065504795196,0.31589253612486434,0.5703343097848856,0.5703343097848856,0.5743585400365442,0.6029969720009103,0.03266266221602465,"{""alpha"": 0.05336699231206307}",0.3831698779874876,0.053366992312063,,,,,,
SEK,SGDRegressor,6427,215,53.48837209302325,-0.017859974914015572,0.006621940441414448,-17.602643838010845,-1.445552320999699,0.32401353880964545,0.5670449973484726,0.5670449973484726,0.5768381624833666,0.601314092561179,0.03426909521270638,"{""alpha"": 0.01, ""eta0"": 0.01, ""l1_ratio"": 0.85, ""max_epochs"": 150}",0.3854430453455476,0.01,0.85,,,,,
SEK,RidgeCV,6427,204,53.431372549019606,-0.019755729097956257,-0.05514636685570309,-22.395638533381224,-7.480884879360305,0.325185400079834,0.5664011220562152,0.5664011220562152,0.5726314970630703,0.6018854538428313,0.03548433178661614,"{""alpha"": 100.0}",0.3760999486805361,100.0,,,,,,
SEK,LGBMRegressor,6427,214,56.074766355140184,-0.031869610323917504,0.12027880604860157,-15.963570025961138,10.686680014792561,0.3956034672726656,0.5339517458408779,0.5339517458408779,0.5845476610859415,0.6210934286712992,0.08714168283042134,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 200, ""subsample"": 0.8}",0.387390788455691,,,,200.0,3.0,0.03,0.8
SEK,XGBRegressor,6427,225,52.0,-0.02172992083657323,0.1503554559079981,-15.608183985106693,14.39826270051363,0.4279931351268158,0.5192327482348719,0.5192327482348719,0.5820248131948685,0.6172456447737495,0.09801289653887768,"{""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 200, ""subsample"": 0.8}",0.3860778593738764,,,,200.0,2.0,0.1,0.8
SEK,StackedEnsemble,6427,238,49.159663865546214,0.010913836371802883,0.035234899728754494,-12.580929811173846,1.5213175466682882,0.5010532750882195,0.48511523991976485,0.48511523991976485,0.5694200267331322,0.6078070165587541,0.12269177663898928,"{""base_models"": {""elasticnet"": {""alpha"": 0.1873817422860383, ""l1_ratio"": 0.1}, ""lgbm"": {""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 200, ""subsample"": 0.8}, ""xgb"": {""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 200, ""subsample"": 0.8}}, ""meta_alpha"": 0.6579332246575675}",0.3803225532913237,,,0.6579332246575675,,,,
