Date,Actual_Price,Macro_Anchor_Price,Fair_Value_Price,Actual_Ret,Pred_Ret,Error,R2,Adj_R2,RMSE,Residual_STD,Window_Obs,Drivers_Used_Count,Drivers_Used,Intercept,Driver_1_Name,Driver_2_Name,Driver_3_Name,Driver_1_Beta,Driver_2_Beta,Driver_3_Beta,Recenter_Event,Cum_Error,Macro_Gap,Signal_Z,Error_Z,Signal,Days_In_Signal,Signal_Triggered,Forward_10d_Return,Hit,Largest_Beta_Driver,Largest_Beta,Largest_Beta_Abs,Position,Strategy_Daily_Return,Strategy_Equity_Curve,Rolling_Sharpe,Strategy_Drawdown
2001-07-03,0.4076,0.4066496305502144,0.4066496305502144,0.0736286694202892,-0.2334345256511972,0.3070631950714864,0.17448044778517402,0.13935195620156438,0.6955671801821953,0.7026289569680507,50,2,"Gold, MSCI World - S&P500",-0.026588936530193757,Gold,MSCI World - S&P500,,0.26936245107057477,0.10364156777941753,,True,,0.0009503694497856041,,,NEUTRAL,0,False,-0.0014720314033367377,,Gold,0.26936245107057477,0.26936245107057477,0.0,0.0,1.0,,0.0
2001-07-04,0.4079,0.4065127375959391,0.4065127375959391,0.0735744974942886,-0.033669279575891296,0.1072437770701799,0.17191141908861507,0.13667360713493903,0.6967526802236819,0.7038264928515251,50,2,"Gold, MSCI World - S&P500",-0.018616631842734585,Gold,MSCI World - S&P500,,0.26644739491333935,0.1031185162562927,,False,,0.001387262404060896,,,NEUTRAL,0,False,0.016425594508458152,,Gold,0.26644739491333935,0.26644739491333935,0.0,0.0,1.0,,0.0
2001-07-05,0.4039,0.4052916425354176,0.4052916425354176,-0.9854723754145532,-0.30083503152579366,-0.6846373438887596,0.17301972363094487,0.13782907357268714,0.696348559986009,0.7034182697651348,50,2,"Gold, MSCI World - S&P500",-0.019996256934796723,Gold,MSCI World - S&P500,,0.26873221086559035,0.11038174882285792,,False,,-0.0013916425354176254,,,NEUTRAL,0,False,0.023520673434018313,,Gold,0.26873221086559035,0.26873221086559035,0.0,-0.0,1.0,,0.0
2001-07-06,0.4053,0.4057003970523212,0.4057003970523212,0.3460211064895691,0.10080359154299406,0.245217514946575,0.17953136934233194,0.1446178105909418,0.7022808961201704,0.7094108342061969,50,2,"Gold, MSCI World - S&P500",-0.03742638390794423,Gold,MSCI World - S&P500,,0.27651843297666007,0.11099950867072586,,False,,-0.0004003970523211997,,,NEUTRAL,0,False,0.00986923266716011,,Gold,0.27651843297666007,0.27651843297666007,0.0,0.0,1.0,,0.0
2001-07-09,0.4072,0.40562789813688344,0.40562789813688344,0.4676931602050183,-0.017871659613157176,0.48556481981817545,0.1830658524815092,0.1483026972679563,0.702414892260697,0.70954619074851,50,2,"Gold, MSCI World - S&P500",-0.03533190038622687,Gold,MSCI World - S&P500,,0.27851443920414704,0.13632978728886497,,False,,0.0015721018631165706,,,NEUTRAL,0,False,0.005157170923379084,,Gold,0.27851443920414704,0.27851443920414704,0.0,0.0,1.0,,0.0
2001-07-10,0.4062,0.40581278139785015,0.40581278139785015,-0.2458816090028737,0.04556913865152419,-0.2914507476543979,0.181503782688492,0.1466741564199171,0.7054154990765258,0.7125772613587201,50,2,"Gold, MSCI World - S&P500",-0.029298730637945247,Gold,MSCI World - S&P500,,0.27902962025795486,0.12474915726251382,,False,,0.0003872186021498525,,,NEUTRAL,0,False,0.015263417035942917,,Gold,0.27902962025795486,0.27902962025795486,0.0,-0.0,1.0,,0.0
2001-07-11,0.4048,0.4063421137618489,0.4063421137618489,-0.3452531173028461,0.13035258227366525,-0.47560569957651133,0.18547057558407654,0.1508097490131861,0.6866282621182281,0.6935992861401905,50,2,"Gold, MSCI World - S&P500",-0.05958755901224218,Gold,MSCI World - S&P500,,0.2763071604126638,0.09771609170075929,,False,,-0.001542113761848929,,,NEUTRAL,0,False,0.017539525691699698,,Gold,0.2763071604126638,0.2763071604126638,0.0,-0.0,1.0,,0.0
2001-07-12,0.4059,0.40502339554731104,0.40502339554731104,0.2713705871596139,-0.32506172880043654,0.5964323159600504,0.18148842722677194,0.14665814753429407,0.6727851550450524,0.6796156363057133,50,2,"Gold, MSCI World - S&P500",-0.08967503247367871,Gold,MSCI World - S&P500,,0.26614901388507156,0.1031944354704894,,False,,0.0008766044526889449,,,NEUTRAL,0,False,0.014781966001478297,,Gold,0.26614901388507156,0.26614901388507156,0.0,0.0,1.0,,0.0
2001-07-13,0.4069,0.40487429599678604,0.40487429599678604,0.246063116279227,-0.036819354781756894,0.2828824710609839,0.17777161340502634,0.1427831714222615,0.6732050099122286,0.680039753768134,50,2,"Gold, MSCI World - S&P500",-0.06850020422611637,Gold,MSCI World - S&P500,,0.2626712878636103,0.08081163677283418,,False,,0.002025704003213946,,,NEUTRAL,0,False,0.01302531334480217,,Gold,0.2626712878636103,0.2626712878636103,0.0,0.0,1.0,,0.0
2001-07-16,0.4065,0.40468410997174764,0.40468410997174764,-0.0983526019779024,-0.04698512846881659,-0.051367473509085805,0.17883233379486352,0.14388902884996402,0.6733135388225676,0.6801493845230704,50,2,"Gold, MSCI World - S&P500",-0.06786816104565137,Gold,MSCI World - S&P500,,0.2634740212877331,0.08604918579320554,,False,0.10378575753583233,0.0018158900282523316,,,NEUTRAL,0,False,0.01451414514145144,,Gold,0.2634740212877331,0.2634740212877331,0.0,-0.0,1.0,,0.0
