Date,Dynamic_Threshold,Action_Adjustment,Policy_Position,Reward,Policy_Equity_Curve
2001-11-26,2.5,0.5,0,0.0,0.9942394356695914
2001-11-27,2.5,0.5,0,0.0,0.9942394356695914
2001-11-28,2.5,0.5,0,-0.0,0.9942394356695914
2001-11-29,2.5,0.5,0,0.0,0.9942394356695914
2001-11-30,2.5,0.5,0,-0.0,0.9942394356695914
2001-12-03,2.5,0.5,0,-0.0,0.9942394356695914
2001-12-04,2.5,0.5,0,-0.0,0.9942394356695914
2001-12-05,2.5,0.5,0,0.0,0.9942394356695914
2001-12-06,2.5,0.5,0,-0.0,0.9942394356695914
2001-12-07,2.5,0.5,0,0.0,0.9942394356695914
2001-12-10,2.5,0.5,0,0.0,0.9942394356695914
2001-12-11,2.5,0.5,0,0.0,0.9942394356695914
2001-12-12,2.5,0.5,0,-0.0,0.9942394356695914
2001-12-13,2.5,0.5,0,0.0,0.9942394356695914
2001-12-14,2.5,0.5,-1,0.0019913707268502945,0.9962193349772641
2001-12-17,2.5,0.5,0,0.0,0.9962193349772641
2001-12-18,2.5,0.5,0,-0.0,0.9962193349772641
2001-12-19,2.5,0.5,0,-0.0,0.9962193349772641
2001-12-20,2.5,0.5,0,-0.0,0.9962193349772641
2001-12-21,2.0,0.0,0,-0.0,0.9962193349772641
2001-12-24,2.5,0.5,0,0.0,0.9962193349772641
2001-12-25,2.0,0.0,0,0.0,0.9962193349772641
2001-12-26,2.0,0.0,0,0.0,0.9962193349772641
2001-12-27,2.0,0.0,0,0.0,0.9962193349772641
2001-12-28,2.0,0.0,0,0.0,0.9962193349772641
2001-12-31,2.0,0.0,0,0.0,0.9962193349772641
2002-01-01,2.0,0.0,0,0.0,0.9962193349772641
2002-01-02,2.5,0.5,0,-0.0,0.9962193349772641
2002-01-03,1.5,-0.5,0,-0.0,0.9962193349772641
2002-01-04,1.5,-0.5,0,-0.0,0.9962193349772641
2002-01-07,1.5,-0.5,0,0.0,0.9962193349772641
2002-01-08,1.5,-0.5,0,-0.0,0.9962193349772641
2002-01-09,2.0,0.0,0,0.0,0.9962193349772641
2002-01-10,2.0,0.0,0,0.0,0.9962193349772641
2002-01-11,2.0,0.0,0,0.0,0.9962193349772641
2002-01-14,2.0,0.0,0,-0.0,0.9962193349772641
2002-01-15,2.0,0.0,0,-0.0,0.9962193349772641
2002-01-16,2.0,0.0,0,-0.0,0.9962193349772641
2002-01-17,2.0,0.0,0,0.0,0.9962193349772641
2002-01-18,2.0,0.0,0,-0.0,0.9962193349772641
2002-01-21,2.0,0.0,0,0.0,0.9962193349772641
2002-01-22,2.0,0.0,0,-0.0,0.9962193349772641
2002-01-23,2.0,0.0,0,-0.0,0.9962193349772641
2002-01-24,2.0,0.0,0,-0.0,0.9962193349772641
2002-01-25,2.5,0.5,0,-0.0,0.9962193349772641
2002-01-28,2.5,0.5,0,0.0,0.9962193349772641
2002-01-29,2.0,0.0,0,-0.0,0.9962193349772641
2002-01-30,2.5,0.5,0,-0.0,0.9962193349772641
2002-01-31,2.5,0.5,0,0.0,0.9962193349772641
2002-02-01,2.5,0.5,0,0.0,0.9962193349772641
2002-02-04,2.0,0.0,0,-0.0,0.9962193349772641
2002-02-05,2.5,0.5,0,-0.0,0.9962193349772641
2002-02-06,2.0,0.0,0,0.0,0.9962193349772641
2002-02-07,2.0,0.0,0,0.0,0.9962193349772641
2002-02-08,2.0,0.0,0,0.0,0.9962193349772641
2002-02-11,2.0,0.0,0,0.0,0.9962193349772641
2002-02-12,2.0,0.0,0,-0.0,0.9962193349772641
2002-02-13,2.0,0.0,0,0.0,0.9962193349772641
2002-02-14,2.0,0.0,0,-0.0,0.9962193349772641
2002-02-15,2.0,0.0,0,-0.0,0.9962193349772641
2002-02-18,2.0,0.0,0,0.0,0.9962193349772641
2002-02-19,2.0,0.0,0,-0.0,0.9962193349772641
2002-02-20,2.0,0.0,0,0.0,0.9962193349772641
2002-02-21,2.0,0.0,0,0.0,0.9962193349772641
2002-02-22,2.5,0.5,0,-0.0,0.9962193349772641
2002-02-25,1.5,-0.5,0,-0.0,0.9962193349772641
2002-02-26,2.5,0.5,0,0.0,0.9962193349772641
2002-02-27,2.5,0.5,0,0.0,0.9962193349772641
2002-02-28,2.5,0.5,0,-0.0,0.9962193349772641
2002-03-01,2.5,0.5,0,0.0,0.9962193349772641
2002-03-04,2.5,0.5,0,0.0,0.9962193349772641
2002-03-05,2.5,0.5,0,0.0,0.9962193349772641
2002-03-06,2.5,0.5,0,0.0,0.9962193349772641
2002-03-07,1.5,-0.5,0,-0.0,0.9962193349772641
2002-03-08,1.5,-0.5,0,0.0,0.9962193349772641
2002-03-11,1.5,-0.5,0,0.0,0.9962193349772641
2002-03-12,2.0,0.0,0,0.0,0.9962193349772641
2002-03-13,2.0,0.0,0,0.0,0.9962193349772641
2002-03-14,1.5,-0.5,-1,-0.0003399433427762055,0.9958806768463937
2002-03-15,1.5,-0.5,-1,-0.0,0.9958806768463937
2002-03-18,1.5,-0.5,-1,0.00045310376076124204,0.9963319141263421
2002-03-19,2.0,0.0,0,0.0,0.9963319141263421
2002-03-20,2.0,0.0,0,-0.0,0.9963319141263421
2002-03-21,2.0,0.0,0,-0.0,0.9963319141263421
2002-03-22,2.0,0.0,0,-0.0,0.9963319141263421
2002-03-25,2.0,0.0,0,-0.0,0.9963319141263421
2002-03-26,2.0,0.0,0,-0.0,0.9963319141263421
2002-03-27,2.0,0.0,0,-0.0,0.9963319141263421
2002-03-28,2.0,0.0,0,0.0,0.9963319141263421
2002-03-29,2.0,0.0,0,0.0,0.9963319141263421
2002-04-01,2.0,0.0,0,-0.0,0.9963319141263421
2002-04-02,2.0,0.0,0,0.0,0.9963319141263421
2002-04-03,2.0,0.0,0,-0.0,0.9963319141263421
2002-04-04,2.0,0.0,0,-0.0,0.9963319141263421
2002-04-05,2.0,0.0,0,-0.0,0.9963319141263421
2002-04-08,2.0,0.0,0,0.0,0.9963319141263421
2002-04-09,2.0,0.0,0,-0.0,0.9963319141263421
2002-04-10,2.0,0.0,0,0.0,0.9963319141263421
2002-04-11,2.0,0.0,0,-0.0,0.9963319141263421
2002-04-12,1.5,-0.5,0,0.0,0.9963319141263421
2002-04-15,1.5,-0.5,0,0.0,0.9963319141263421
2002-04-16,2.0,0.0,0,0.0,0.9963319141263421
2002-04-17,2.0,0.0,0,0.0,0.9963319141263421
2002-04-18,2.0,0.0,0,0.0,0.9963319141263421
2002-04-19,2.0,0.0,0,-0.0,0.9963319141263421
2002-04-22,2.0,0.0,0,-0.0,0.9963319141263421
2002-04-23,2.0,0.0,0,0.0,0.9963319141263421
2002-04-24,2.0,0.0,0,0.0,0.9963319141263421
2002-04-25,2.0,0.0,0,0.0,0.9963319141263421
2002-04-26,2.0,0.0,0,0.0,0.9963319141263421
2002-04-29,2.0,0.0,0,-0.0,0.9963319141263421
2002-04-30,2.0,0.0,0,0.0,0.9963319141263421
2002-05-01,2.0,0.0,0,-0.0,0.9963319141263421
2002-05-02,2.0,0.0,0,0.0,0.9963319141263421
2002-05-03,2.5,0.5,0,0.0,0.9963319141263421
2002-05-06,2.5,0.5,0,-0.0,0.9963319141263421
2002-05-07,2.5,0.5,0,-0.0,0.9963319141263421
2002-05-08,2.5,0.5,0,0.0,0.9963319141263421
2002-05-09,2.5,0.5,0,0.0,0.9963319141263421
2002-05-10,2.5,0.5,0,-0.0,0.9963319141263421
2002-05-13,2.5,0.5,0,-0.0,0.9963319141263421
2002-05-14,2.5,0.5,0,0.0,0.9963319141263421
2002-05-15,2.5,0.5,0,-0.0,0.9963319141263421
2002-05-16,2.5,0.5,0,0.0,0.9963319141263421
2002-05-17,2.5,0.5,0,0.0,0.9963319141263421
2002-05-20,2.5,0.5,0,-0.0,0.9963319141263421
2002-05-21,2.5,0.5,0,0.0,0.9963319141263421
2002-05-22,2.5,0.5,0,-0.0,0.9963319141263421
2002-05-23,2.5,0.5,0,-0.0,0.9963319141263421
2002-05-24,2.5,0.5,0,-0.0,0.9963319141263421
2002-05-27,2.5,0.5,0,0.0,0.9963319141263421
2002-05-28,2.5,0.5,0,0.0,0.9963319141263421
2002-05-29,2.5,0.5,0,0.0,0.9963319141263421
2002-05-30,2.5,0.5,0,-0.0,0.9963319141263421
2002-05-31,2.5,0.5,0,0.0,0.9963319141263421
2002-06-03,2.5,0.5,0,-0.0,0.9963319141263421
2002-06-04,1.5,-0.5,0,-0.0,0.9963319141263421
2002-06-05,1.5,-0.5,0,0.0,0.9963319141263421
2002-06-06,2.0,0.0,0,-0.0,0.9963319141263421
2002-06-07,2.0,0.0,0,0.0,0.9963319141263421
2002-06-10,2.0,0.0,0,0.0,0.9963319141263421
2002-06-11,2.0,0.0,0,-0.0,0.9963319141263421
2002-06-12,1.5,-0.5,0,-0.0,0.9963319141263421
2002-06-13,1.5,-0.5,0,0.0,0.9963319141263421
2002-06-14,1.5,-0.5,0,-0.0,0.9963319141263421
2002-06-17,1.5,-0.5,0,0.0,0.9963319141263421
2002-06-18,2.0,0.0,0,0.0,0.9963319141263421
2002-06-19,2.0,0.0,0,0.0,0.9963319141263421
2002-06-20,2.0,0.0,0,0.0,0.9963319141263421
2002-06-21,2.5,0.5,0,-0.0,0.9963319141263421
2002-06-24,2.5,0.5,0,0.0,0.9963319141263421
2002-06-25,2.5,0.5,-1,-0.0030624744793792402,0.9932806730663392
2002-06-26,2.5,0.5,-1,-0.005800936291471492,0.9875187151623314
2002-06-27,2.5,0.5,-1,-0.003237883233836003,0.9843212448714079
2002-06-28,2.5,0.5,-1,-0.000302571860816947,0.9840234169607055
2002-07-01,2.5,0.5,-1,0.005343819318410992,0.9892818603060289
2002-07-02,2.5,0.5,0,-0.0,0.9892818603060289
2002-07-03,2.0,0.0,0,-0.0,0.9892818603060289
2002-07-04,2.0,0.0,0,-0.0,0.9892818603060289
2002-07-05,2.5,0.5,0,0.0,0.9892818603060289
2002-07-08,2.5,0.5,0,0.0,0.9892818603060289
2002-07-09,2.5,0.5,0,-0.0,0.9892818603060289
2002-07-10,2.5,0.5,0,-0.0,0.9892818603060289
2002-07-11,2.5,0.5,0,0.0,0.9892818603060289
2002-07-12,2.5,0.5,0,0.0,0.9892818603060289
2002-07-15,2.5,0.5,0,0.0,0.9892818603060289
2002-07-16,2.5,0.5,0,-0.0,0.9892818603060289
2002-07-17,2.5,0.5,0,0.0,0.9892818603060289
2002-07-18,2.5,0.5,0,0.0,0.9892818603060289
2002-07-19,2.5,0.5,0,-0.0,0.9892818603060289
2002-07-22,2.0,0.0,0,-0.0,0.9892818603060289
2002-07-23,2.0,0.0,0,0.0,0.9892818603060289
2002-07-24,2.0,0.0,0,0.0,0.9892818603060289
2002-07-25,2.0,0.0,0,-0.0,0.9892818603060289
2002-07-26,2.0,0.0,0,-0.0,0.9892818603060289
2002-07-29,2.0,0.0,0,0.0,0.9892818603060289
2002-07-30,2.0,0.0,0,-0.0,0.9892818603060289
2002-07-31,2.0,0.0,0,0.0,0.9892818603060289
2002-08-01,2.0,0.0,0,0.0,0.9892818603060289
2002-08-02,2.0,0.0,0,-0.0,0.9892818603060289
2002-08-05,1.5,-0.5,0,-0.0,0.9892818603060289
2002-08-06,1.5,-0.5,0,0.0,0.9892818603060289
2002-08-07,1.5,-0.5,0,-0.0,0.9892818603060289
2002-08-08,1.5,-0.5,0,0.0,0.9892818603060289
2002-08-09,1.5,-0.5,0,0.0,0.9892818603060289
2002-08-12,1.5,-0.5,0,0.0,0.9892818603060289
2002-08-13,1.5,-0.5,0,-0.0,0.9892818603060289
2002-08-14,1.5,-0.5,0,0.0,0.9892818603060289
2002-08-15,1.5,-0.5,0,0.0,0.9892818603060289
2002-08-16,1.5,-0.5,0,-0.0,0.9892818603060289
2002-08-19,1.5,-0.5,0,0.0,0.9892818603060289
2002-08-20,1.5,-0.5,0,0.0,0.9892818603060289
2002-08-21,1.5,-0.5,0,-0.0,0.9892818603060289
2002-08-22,2.0,0.0,0,0.0,0.9892818603060289
2002-08-23,1.5,-0.5,0,-0.0,0.9892818603060289
2002-08-26,2.0,0.0,0,0.0,0.9892818603060289
2002-08-27,1.5,-0.5,1,-0.004172178691360551,0.9851543996087107
2002-08-28,2.5,0.5,0,0.0,0.9851543996087107
2002-08-29,2.5,0.5,0,-0.0,0.9851543996087107
2002-08-30,1.5,-0.5,1,0.002239641657334923,0.9873607924409811
2002-09-02,1.5,-0.5,1,0.013204672422549635,1.0003985682680332
2002-09-03,2.5,0.5,0,-0.0,1.0003985682680332
2002-09-04,2.0,0.0,0,-0.0,1.0003985682680332
2002-09-05,1.5,-0.5,1,-0.009782170229931442,0.9906124991754556
2002-09-06,1.5,-0.5,1,-0.0023423973928098363,0.9882920910401022
2002-09-09,2.5,0.5,0,-0.0,0.9882920910401022
2002-09-10,2.5,0.5,0,0.0,0.9882920910401022
2002-09-11,2.5,0.5,0,0.0,0.9882920910401022
2002-09-12,2.5,0.5,0,-0.0,0.9882920910401022
2002-09-13,2.5,0.5,0,-0.0,0.9882920910401022
2002-09-16,2.5,0.5,0,0.0,0.9882920910401022
2002-09-17,2.0,0.0,0,0.0,0.9882920910401022
2002-09-18,2.0,0.0,0,0.0,0.9882920910401022
2002-09-19,2.0,0.0,0,-0.0,0.9882920910401022
2002-09-20,2.0,0.0,0,-0.0,0.9882920910401022
2002-09-23,2.0,0.0,0,0.0,0.9882920910401022
2002-09-24,2.0,0.0,0,-0.0,0.9882920910401022
2002-09-25,2.0,0.0,0,0.0,0.9882920910401022
2002-09-26,2.0,0.0,0,0.0,0.9882920910401022
2002-09-27,2.0,0.0,0,0.0,0.9882920910401022
2002-09-30,2.0,0.0,0,-0.0,0.9882920910401022
2002-10-01,2.0,0.0,0,0.0,0.9882920910401022
2002-10-02,2.0,0.0,0,0.0,0.9882920910401022
2002-10-03,2.0,0.0,0,-0.0,0.9882920910401022
2002-10-04,2.5,0.5,0,0.0,0.9882920910401022
2002-10-07,2.0,0.0,0,-0.0,0.9882920910401022
2002-10-08,2.0,0.0,0,0.0,0.9882920910401022
2002-10-09,2.0,0.0,0,-0.0,0.9882920910401022
2002-10-10,1.5,-0.5,0,0.0,0.9882920910401022
2002-10-11,1.5,-0.5,0,-0.0,0.9882920910401022
2002-10-14,1.5,-0.5,0,-0.0,0.9882920910401022
2002-10-15,2.0,0.0,0,-0.0,0.9882920910401022
2002-10-16,2.0,0.0,0,-0.0,0.9882920910401022
2002-10-17,2.0,0.0,0,0.0,0.9882920910401022
2002-10-18,2.0,0.0,0,0.0,0.9882920910401022
2002-10-21,2.0,0.0,0,0.0,0.9882920910401022
2002-10-22,2.0,0.0,0,-0.0,0.9882920910401022
2002-10-23,1.5,-0.5,0,0.0,0.9882920910401022
2002-10-24,2.0,0.0,0,-0.0,0.9882920910401022
2002-10-25,2.0,0.0,0,0.0,0.9882920910401022
2002-10-28,1.5,-0.5,0,-0.0,0.9882920910401022
2002-10-29,2.0,0.0,0,0.0,0.9882920910401022
2002-10-30,2.0,0.0,0,0.0,0.9882920910401022
2002-10-31,2.0,0.0,0,0.0,0.9882920910401022
2002-11-01,2.0,0.0,0,0.0,0.9882920910401022
2002-11-04,1.5,-0.5,0,0.0,0.9882920910401022
2002-11-05,2.5,0.5,0,0.0,0.9882920910401022
2002-11-06,2.5,0.5,0,0.0,0.9882920910401022
2002-11-07,2.5,0.5,0,0.0,0.9882920910401022
2002-11-08,2.5,0.5,0,-0.0,0.9882920910401022
2002-11-11,2.5,0.5,0,0.0,0.9882920910401022
2002-11-12,2.5,0.5,0,-0.0,0.9882920910401022
2002-11-13,2.5,0.5,0,-0.0,0.9882920910401022
2002-11-14,2.5,0.5,0,0.0,0.9882920910401022
2002-11-15,2.5,0.5,0,-0.0,0.9882920910401022
2002-11-18,2.5,0.5,0,-0.0,0.9882920910401022
2002-11-19,2.0,0.0,-1,0.0010973663208299067,0.9893766094959521
2002-11-20,2.5,0.5,0,0.0,0.9893766094959521
2002-11-21,2.0,0.0,-1,0.005784959106323484,0.9951001127226391
2002-11-22,1.5,-0.5,-1,0.004514446227929403,0.9995924386729319
2002-11-25,2.5,0.5,0,0.0,0.9995924386729319
2002-11-26,1.5,-0.5,-1,0.0034215558015497916,1.0030125999806585
2002-11-27,1.5,-0.5,-1,-0.003433303039483082,0.9995689537725051
2002-11-28,2.5,0.5,0,0.0,0.9995689537725051
2002-11-29,1.5,-0.5,-1,-0.0025143316906366397,0.9970557058750584
2002-12-02,2.5,0.5,0,0.0,0.9970557058750584
2002-12-03,2.5,0.5,0,0.0,0.9970557058750584
2002-12-04,2.5,0.5,0,-0.0,0.9970557058750584
2002-12-05,2.5,0.5,0,0.0,0.9970557058750584
2002-12-06,2.5,0.5,0,0.0,0.9970557058750584
2002-12-09,2.5,0.5,0,-0.0,0.9970557058750584
2002-12-10,2.5,0.5,0,0.0,0.9970557058750584
2002-12-11,1.5,-0.5,-1,-0.009814612868048078,0.9872699901140163
2002-12-12,2.0,0.0,-1,-0.005399568034557323,0.9819391586339189
2002-12-13,2.0,0.0,-1,0.0017576408553852119,0.9836650550166365
2002-12-16,1.5,-0.5,-1,-0.005282206788614019,0.9784691327853052
2002-12-17,1.5,-0.5,-1,-0.00019460932178638757,0.978278713570985
2002-12-18,1.5,-0.5,-1,0.0007782858254695713,0.9790400940271158
2002-12-19,1.5,-0.5,0,0.0,0.9790400940271158
2002-12-20,1.5,-0.5,-1,0.0008758271701052589,0.9798975639420872
2002-12-23,1.5,-0.5,0,0.0,0.9798975639420872
2002-12-24,1.5,-0.5,0,0.0,0.9798975639420872
2002-12-25,1.5,-0.5,0,0.0,0.9798975639420872
2002-12-26,1.5,-0.5,0,0.0,0.9798975639420872
2002-12-27,1.5,-0.5,-1,-0.0036394981323628617,0.976331228588213
2002-12-30,1.5,-0.5,-1,-0.0012405763908769352,0.9751200151163506
2002-12-31,1.5,-0.5,-1,-0.0,0.9751200151163506
2003-01-01,1.5,-0.5,-1,0.012390392680137197,0.9872021350139035
2003-01-02,1.5,-0.5,0,0.0,0.9872021350139035
2003-01-03,1.5,-0.5,0,0.0,0.9872021350139035
2003-01-06,1.5,-0.5,-1,0.004495026778883027,0.9916396350469615
2003-01-07,1.5,-0.5,0,0.0,0.9916396350469615
2003-01-08,1.5,-0.5,-1,0.0013334603295552805,0.9929619471615112
2003-01-09,1.5,-0.5,-1,-0.008679065331425928,0.9843439655504765
2003-01-10,2.0,0.0,-1,0.0034039334341906535,0.9876946068855577
2003-01-13,1.5,-0.5,-1,-0.0011385199240985244,0.9865700968966938
2003-01-14,1.5,-0.5,-1,-0.0006633813495073859,0.9859156246944308
2003-01-15,1.5,-0.5,-1,-0.005682356283738921,0.9803133008492121
2003-01-16,1.5,-0.5,-1,-0.0055560787268105205,0.9748666029727544
2003-01-17,1.5,-0.5,-1,-0.000561902978085671,0.9743188225253078
2003-01-20,1.5,-0.5,-1,-0.00346312242605773,0.9709446371608902
2003-01-21,1.5,-0.5,-1,-0.0010260236918195886,0.9699484249597179
2003-01-22,1.5,-0.5,-1,-0.0012113306000747226,0.9687734967520699
2003-01-23,1.5,-0.5,-1,-0.0076314564913912974,0.9613803439615934
2003-01-24,1.5,-0.5,-1,-0.00240140389766319,0.9590716814564673
2003-01-27,1.5,-0.5,-1,0.003224914770109444,0.9621646058875898
2003-01-28,2.5,0.5,0,0.0,0.9621646058875898
2003-01-29,2.0,0.0,0,-0.0,0.9621646058875898
2003-01-30,2.5,0.5,0,-0.0,0.9621646058875898
2003-01-31,2.5,0.5,0,0.0,0.9621646058875898
2003-02-03,2.5,0.5,0,0.0,0.9621646058875898
2003-02-04,2.5,0.5,0,-0.0,0.9621646058875898
2003-02-05,1.5,-0.5,0,0.0,0.9621646058875898
2003-02-06,2.5,0.5,0,-0.0,0.9621646058875898
2003-02-07,2.5,0.5,0,-0.0,0.9621646058875898
2003-02-10,1.5,-0.5,0,0.0,0.9621646058875898
2003-02-11,2.5,0.5,0,-0.0,0.9621646058875898
2003-02-12,2.5,0.5,0,0.0,0.9621646058875898
2003-02-13,1.5,-0.5,0,-0.0,0.9621646058875898
2003-02-14,1.5,-0.5,0,-0.0,0.9621646058875898
2003-02-17,1.5,-0.5,0,-0.0,0.9621646058875898
2003-02-18,1.5,-0.5,0,0.0,0.9621646058875898
2003-02-19,2.0,0.0,0,0.0,0.9621646058875898
2003-02-20,2.0,0.0,0,-0.0,0.9621646058875898
2003-02-21,2.0,0.0,0,0.0,0.9621646058875898
2003-02-24,2.5,0.5,0,-0.0,0.9621646058875898
2003-02-25,2.0,0.0,0,0.0,0.9621646058875898
2003-02-26,2.0,0.0,0,-0.0,0.9621646058875898
2003-02-27,1.5,-0.5,0,0.0,0.9621646058875898
2003-02-28,1.5,-0.5,0,0.0,0.9621646058875898
2003-03-03,2.0,0.0,0,0.0,0.9621646058875898
2003-03-04,1.5,-0.5,0,0.0,0.9621646058875898
2003-03-05,2.5,0.5,0,-0.0,0.9621646058875898
2003-03-06,1.5,-0.5,0,0.0,0.9621646058875898
2003-03-07,1.5,-0.5,0,0.0,0.9621646058875898
2003-03-10,2.5,0.5,0,-0.0,0.9621646058875898
2003-03-11,2.5,0.5,0,-0.0,0.9621646058875898
2003-03-12,2.5,0.5,0,-0.0,0.9621646058875898
2003-03-13,1.5,-0.5,0,-0.0,0.9621646058875898
2003-03-14,2.0,0.0,0,-0.0,0.9621646058875898
2003-03-17,2.5,0.5,0,0.0,0.9621646058875898
2003-03-18,2.5,0.5,0,-0.0,0.9621646058875898
2003-03-19,2.5,0.5,0,0.0,0.9621646058875898
2003-03-20,2.0,0.0,0,-0.0,0.9621646058875898
2003-03-21,2.5,0.5,0,0.0,0.9621646058875898
2003-03-24,2.0,0.0,0,0.0,0.9621646058875898
2003-03-25,2.0,0.0,0,0.0,0.9621646058875898
2003-03-26,2.0,0.0,0,-0.0,0.9621646058875898
2003-03-27,2.0,0.0,0,0.0,0.9621646058875898
2003-03-28,1.5,-0.5,0,0.0,0.9621646058875898
2003-03-31,1.5,-0.5,0,0.0,0.9621646058875898
2003-04-01,1.5,-0.5,0,-0.0,0.9621646058875898
2003-04-02,1.5,-0.5,0,-0.0,0.9621646058875898
2003-04-03,1.5,-0.5,0,-0.0,0.9621646058875898
2003-04-04,2.0,0.0,0,-0.0,0.9621646058875898
2003-04-07,2.5,0.5,0,0.0,0.9621646058875898
2003-04-08,2.0,0.0,0,0.0,0.9621646058875898
2003-04-09,2.0,0.0,0,0.0,0.9621646058875898
2003-04-10,2.0,0.0,0,-0.0,0.9621646058875898
2003-04-11,2.0,0.0,0,0.0,0.9621646058875898
2003-04-14,2.0,0.0,0,0.0,0.9621646058875898
2003-04-15,2.0,0.0,0,0.0,0.9621646058875898
2003-04-16,1.5,-0.5,0,-0.0,0.9621646058875898
2003-04-17,2.0,0.0,0,-0.0,0.9621646058875898
2003-04-18,2.0,0.0,0,-0.0,0.9621646058875898
2003-04-21,2.0,0.0,0,0.0,0.9621646058875898
2003-04-22,1.5,-0.5,0,-0.0,0.9621646058875898
2003-04-23,1.5,-0.5,0,0.0,0.9621646058875898
2003-04-24,2.5,0.5,0,0.0,0.9621646058875898
2003-04-25,2.5,0.5,0,-0.0,0.9621646058875898
2003-04-28,1.5,-0.5,0,0.0,0.9621646058875898
2003-04-29,2.0,0.0,0,0.0,0.9621646058875898
2003-04-30,1.5,-0.5,-1,-0.004381258941344779,0.9579491136049993
2003-05-01,1.5,-0.5,-1,-0.0,0.9579491136049993
2003-05-02,1.5,-0.5,-1,-0.005252381376301907,0.9529175995212555
2003-05-05,2.5,0.5,0,0.0,0.9529175995212555
2003-05-06,2.5,0.5,0,-0.0,0.9529175995212555
2003-05-07,2.5,0.5,0,0.0,0.9529175995212555
2003-05-08,2.0,0.0,0,-0.0,0.9529175995212555
2003-05-09,2.0,0.0,0,0.0,0.9529175995212555
2003-05-12,2.0,0.0,0,-0.0,0.9529175995212555
2003-05-13,2.0,0.0,0,-0.0,0.9529175995212555
2003-05-14,2.5,0.5,0,-0.0,0.9529175995212555
2003-05-15,2.5,0.5,0,0.0,0.9529175995212555
2003-05-16,2.0,0.0,0,0.0,0.9529175995212555
2003-05-19,2.0,0.0,0,0.0,0.9529175995212555
2003-05-20,2.0,0.0,0,-0.0,0.9529175995212555
2003-05-21,2.5,0.5,0,0.0,0.9529175995212555
2003-05-22,2.0,0.0,0,0.0,0.9529175995212555
2003-05-23,1.5,-0.5,0,0.0,0.9529175995212555
2003-05-26,1.5,-0.5,0,-0.0,0.9529175995212555
2003-05-27,2.0,0.0,0,-0.0,0.9529175995212555
2003-05-28,2.0,0.0,0,0.0,0.9529175995212555
2003-05-29,1.5,-0.5,0,-0.0,0.9529175995212555
2003-05-30,2.0,0.0,0,-0.0,0.9529175995212555
2003-06-02,2.0,0.0,0,-0.0,0.9529175995212555
