Date,Actual_Price,Macro_Anchor_Price,Fair_Value_Price,Actual_Ret,Pred_Ret,Error,R2,Adj_R2,RMSE,Residual_STD,Window_Obs,Drivers_Used_Count,Drivers_Used,Intercept,Driver_1_Name,Driver_2_Name,Driver_3_Name,Driver_1_Beta,Driver_2_Beta,Driver_3_Beta,Recenter_Event,Cum_Error,Macro_Gap,Signal_Z,Error_Z,Signal,Days_In_Signal,Signal_Triggered,Forward_10d_Return,Hit,Largest_Beta_Driver,Largest_Beta,Largest_Beta_Abs,Position,Strategy_Daily_Return,Strategy_Equity_Curve,Rolling_Sharpe,Strategy_Drawdown
2001-09-24,0.4919,0.5222608798654542,0.5222608798654542,1.4539009046189433,0.3265473523427264,1.1273535522762168,0.25038499187437235,0.20149705656183137,0.7660008479249953,0.773777705660585,50,3,"Gold, MSCI World ex-US, 5y yield",-0.06014311916299936,Gold,MSCI World ex-US,5y yield,0.20540037091537425,0.16958752123790216,2.7186680236126093,False,-0.4390490877275603,-0.030360879865454216,-2.696361456465532,-2.696361456465532,BUY,1,True,0.03313681642610278,True,5y yield,2.7186680236126093,2.7186680236126093,1.0,0.0,1.0,,0.0
2001-12-20,0.5052,0.5153684550366574,0.5153684550366574,-1.1415199727368377,0.0646545122607307,-1.2061744849975684,0.059938674052434804,-0.0013696732919716847,0.6004373006176341,0.6065332670629638,50,3,"Gold, MSCI World ex-US, Asia EMFX",0.03230590501783567,Gold,MSCI World ex-US,Asia EMFX,0.05466869423562432,0.07078169486491284,-1.7797885044443493,False,-0.4003462471485708,-0.01016845503665742,-2.334999653964917,-2.334999653964917,BUY,1,True,0.020387965162312005,True,Asia EMFX,-1.7797885044443493,1.7797885044443493,1.0,-0.0,1.0016263468184592,,0.0
2002-03-22,0.5306,0.5200572168658201,0.5200572168658201,0.0942773709878719,-0.15797384734457917,0.25225121833245107,0.1739612677023089,0.12008917646550288,0.4269090976647147,0.4312433112984998,50,3,"Gold, MSCI World ex-US, Asia EMFX",0.027494221586951965,Gold,MSCI World ex-US,Asia EMFX,-0.08884627314104718,0.16100524655784657,1.201080164663501,False,0.19813371739343472,0.01054278313417989,2.0643788465870907,2.0643788465870907,SELL,1,True,0.0,False,Asia EMFX,1.201080164663501,1.201080164663501,-1.0,0.0,1.0091603533859772,,0.0
2002-03-28,0.5336,0.5205701459637343,0.5205701459637343,0.9982190431143788,0.1960351377714274,0.8021839053429514,0.1309978927269908,0.07432384225266409,0.42533616790791495,0.42965441230226664,50,3,"MSCI World ex-US, Gold, Asia EMFX",0.04715703131438505,MSCI World ex-US,Gold,Asia EMFX,0.15180127178035835,-0.059622178120891794,0.5286011456752893,False,0.20284088765011754,0.013029854036265665,2.3755952340406257,2.3755952340406257,SELL,1,True,0.0020614692653673217,False,Asia EMFX,0.5286011456752893,0.5286011456752893,-1.0,0.0,1.0104916994986233,,0.0
2002-05-09,0.5442,0.5260062612166955,0.5260062612166955,0.9230266751048656,0.064707425015362,0.8583192500895036,0.12212035442535851,0.0648673340617949,0.4251290442182058,0.4294451857800699,50,3,"MSCI World ex-US, Gold, 5y yield",0.05814285984956572,MSCI World ex-US,Gold,5y yield,0.1833098609892697,0.13241573471773252,-0.15059193708332316,False,0.16742855738616083,0.018193738783304547,2.0322323788338004,2.0322323788338004,SELL,1,True,0.022050716648291058,False,MSCI World ex-US,0.1833098609892697,0.1833098609892697,-1.0,0.0,1.0136839307420002,,0.0
2002-05-20,0.556,0.5328487840709906,0.5328487840709906,0.613388176126628,0.28757722064690144,0.32581095547972655,0.1187322336254033,0.06125824886184261,0.43479424459751365,0.43920851253683474,50,3,"MSCI World ex-US, Gold, 5y yield",0.08315239908622578,MSCI World ex-US,Gold,5y yield,0.20250914751612634,0.15034547531047177,0.18271516010968156,False,0.15357144705594866,0.023151215929009483,2.2060051033836854,2.2060051033836854,SELL,1,True,0.02769784172661871,False,MSCI World ex-US,0.20250914751612634,0.20250914751612634,-1.0,0.0,1.0057136603416956,,-0.007862678058308092
2002-05-31,0.5674,0.5394762439126771,0.5394762439126771,0.6719742350225766,0.20571655170781483,0.46625768331476175,0.32868168929049646,0.284900060331181,0.35108350296868646,0.3546478938741222,50,3,"MSCI World ex-US, Gold, 5y yield",0.0653412243840066,MSCI World ex-US,Gold,5y yield,0.2671129543177805,0.2205248108526381,1.3279820516883538,False,0.16429551988378902,0.027923756087322893,2.1775940789641948,2.1775940789641948,SELL,1,True,-0.012336975678533646,True,5y yield,1.3279820516883538,1.3279820516883538,-1.0,0.0,1.0053110329651038,,-0.008259870283992332
2002-06-13,0.567,0.5671380063423207,0.5671380063423207,-0.4048232229284298,0.020035333774772304,-0.4248585567032021,0.36668907505969306,0.3253861886505426,0.34020960491777674,0.3436635980887945,50,3,"MSCI World ex-US, 5y yield, Gold",0.12191330244599366,MSCI World ex-US,5y yield,Gold,0.14277899735048588,1.8189362245484033,0.15853259027796307,False,-0.028139657938913903,-0.00013800634232075115,-2.0055300165617713,-2.0055300165617713,BUY,1,True,-0.004232804232804144,False,5y yield,1.8189362245484033,1.8189362245484033,1.0,-0.0,0.9959528184796681,,-0.01749175628082933
2002-06-26,0.5601,0.5682624420369802,0.5682624420369802,-2.0673940672424678,-0.3857677806626934,-1.6816262865797744,0.3718351946040862,0.33086792468696136,0.4026008450677226,0.40668826808403036,50,3,"MSCI World ex-US, 5y yield, Gold",0.1293025959269442,MSCI World ex-US,5y yield,Gold,0.21439904517062397,1.8774924874024,0.1948071493712149,False,-0.2952841088243604,-0.008162442036980133,-2.2495018489689023,-2.2495018489689023,BUY,1,True,0.00856989823245824,True,5y yield,1.8774924874024,1.8774924874024,1.0,-0.0,0.9934936757179899,-0.2711830759620911,-0.019917702561617512
2002-06-28,0.5634,0.5749894023867451,0.5749894023867451,-0.2127660377116647,0.8303125685346103,-1.043078606246275,0.3841185243614156,0.34395234116759477,0.4646498429480517,0.4693672211797595,50,3,"MSCI World ex-US, 5y yield, Gold",0.09829914522965234,MSCI World ex-US,5y yield,Gold,0.2304447652108096,2.503360571720826,0.1999882188164035,False,-0.31982687515186164,-0.011589402386745107,-2.3675086585213725,-2.3675086585213725,BUY,1,True,-0.008164714235001869,False,5y yield,2.503360571720826,2.503360571720826,1.0,-0.0,1.0014756816825157,0.07245625205703074,-0.012043447359916581
2002-07-04,0.5561,0.5731224056570731,0.5731224056570731,-0.7345728632489834,0.25273258985467056,-0.987305453103654,0.34889018290697704,0.30642649918351894,0.47465279851890235,0.479471732202697,50,3,"Local Index, Asia EMFX, 5y yield",0.011180513519432292,Local Index,Asia EMFX,5y yield,0.2982978509817079,-1.6541896108461467,2.429452255094472,False,-0.31475429891065765,-0.017022405657073025,-2.3285048377937367,-2.3285048377937367,BUY,1,True,-0.003596475454055059,False,5y yield,2.429452255094472,2.429452255094472,1.0,-0.0,0.9957874988969566,-0.15122014440851608,-0.017654844180023388
2002-07-10,0.5649,0.5849700970627322,0.5849700970627322,-0.4592025024341417,0.20142697030707796,-0.6606294727412196,0.3324556740026372,0.28892017448107,0.49640671011726645,0.5014465013577484,50,3,"Local Index, Asia EMFX, 5y yield",0.0018655860704264587,Local Index,Asia EMFX,5y yield,0.26458059424890457,-1.9864306022624638,2.2297319036120324,False,-0.2658297456914187,-0.020070097062732217,-2.1261333901747785,-2.1261333901747785,BUY,1,True,-0.03416533899805274,False,5y yield,2.2297319036120324,2.2297319036120324,1.0,-0.0,1.0108290651453553,0.3897266714885773,-0.002816327170694355
2002-07-17,0.5517,0.5792271156647248,0.5792271156647248,-0.95608196488991,-0.3833474618279528,-0.5727345030619573,0.3794706746547504,0.3390013708278862,0.5043064639679999,0.5094264578114029,50,3,"Local Index, 5y yield, Gold",0.08121161405707596,Local Index,5y yield,Gold,0.3726354125414352,1.4598371815994307,0.28811772830993687,False,-0.2843741295290359,-0.027527115664724877,-2.042545306116975,-2.042545306116975,BUY,1,True,-0.016494471633134,False,5y yield,1.4598371815994307,1.4598371815994307,1.0,-0.0,1.0024189100627157,0.09107629747237532,-0.011112951816291239
