Currency,Model,Observations,Signal_Triggers,Hit_Rate_Pct,Information_Coefficient,Sharpe_Ratio,Maximum_Drawdown_Pct,Strategy_Total_Return_Pct,Average_Adj_R2,Average_Train_RMSE,Average_Validation_RMSE,Test_RMSE,Generalization_Gap,Best_Params,Best_Validation_RMSE,Best_Alpha,Best_L1_Ratio,Best_Meta_Alpha,Best_N_Estimators,Best_Max_Depth,Best_Learning_Rate,Best_Subsample
AUD,OLS,6427,227,50.22026431718062,-0.006757688915273462,0.1477399015320675,-15.810809962151817,17.05173928534649,0.3818406443745962,0.5480972927929587,0.5576674882869868,0.5936660029415072,0.045568710148548464,{},0.3466346053956369,,,,,,,
AUD,RidgeCV,6427,222,46.846846846846844,-0.005577641341420249,0.08643841909881997,-17.849179769387845,8.03927288482431,0.3731718533119914,0.5528028660624026,0.5529699867913991,0.6003442878862802,0.04754142182387766,"{""alpha"": 28.48035868435799}",0.3465390512557743,28.48035868435799,,,,,,
AUD,ElasticNetCV,6427,229,52.40174672489083,-0.0027323226901170027,0.13621721034658532,-21.18579350939227,15.243769178293597,0.3632198217749042,0.5564469437268598,0.5526125374550888,0.6050013949606541,0.048554451233794316,"{""alpha"": 0.05336699231206307, ""l1_ratio"": 0.1}",0.348369726434136,0.053366992312063,0.1,,,,,
AUD,SGDRegressor,6427,225,46.666666666666664,-0.0041831990765143654,0.11755271254434466,-18.497832611831655,12.357189446104066,0.37229450163910877,0.5533033334492085,0.5571916156417981,0.6021630461637745,0.04885971271456602,"{""alpha"": 0.01, ""eta0"": 0.01, ""l1_ratio"": 0.15, ""max_epochs"": 150}",0.3488156792908037,0.01,0.15,,,,,
AUD,LassoCV,6427,229,50.65502183406113,0.003177065600751187,0.17758143612717206,-17.19368778368181,21.761864486977277,0.3648514726501017,0.5560683967337829,0.5543092008305246,0.6070783542371863,0.051009957503403314,"{""alpha"": 0.01519911082952933}",0.3486994741255086,0.0151991108295293,,,,,,
AUD,LGBMRegressor,6427,203,49.26108374384236,-0.038200998045761124,0.2530255235870803,-13.306786559773066,30.24908936073023,0.4279455567210313,0.5276329570185497,0.57015358088115,0.6332146883203065,0.10558173130175674,"{""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 200, ""subsample"": 0.8}",0.3600851607879113,,,,200.0,2.0,0.1,0.8
AUD,XGBRegressor,6427,200,51.0,-0.02584585066438716,0.24836063811889164,-15.099500732298344,28.914607371662605,0.46270930210067096,0.5085909803407344,0.5668357514024152,0.6325657184998881,0.12397473815915372,"{""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 200, ""subsample"": 0.8}",0.361009323732691,,,,200.0,2.0,0.1,0.8
AUD,StackedEnsemble,6427,225,45.77777777777778,0.01747348008678386,0.02862519330649789,-28.415796243285975,0.7176643121946658,0.5174979691965941,0.4909144617004759,0.5582120037366909,0.6374474612957451,0.14653299959526922,"{""base_models"": {""elasticnet"": {""alpha"": 0.05336699231206307, ""l1_ratio"": 0.1}, ""lgbm"": {""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 200, ""subsample"": 0.8}, ""xgb"": {""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 200, ""subsample"": 0.8}}, ""meta_alpha"": 0.0001}",0.3483663783170678,,,0.0001,,,,
