Date,Actual_Price,Macro_Anchor_Price,Fair_Value_Price,Actual_Ret,Pred_Ret,Error,R2,Adj_R2,RMSE,Residual_STD,Window_Obs,Drivers_Used_Count,Drivers_Used,Intercept,Driver_1_Name,Driver_2_Name,Driver_3_Name,Driver_1_Beta,Driver_2_Beta,Driver_3_Beta,Recenter_Event,Cum_Error,Macro_Gap,Signal_Z,Error_Z,Signal,Days_In_Signal,Signal_Triggered,Forward_10d_Return,Hit,Largest_Beta_Driver,Largest_Beta,Largest_Beta_Abs,Position,Strategy_Daily_Return,Strategy_Equity_Curve,Rolling_Sharpe,Strategy_Drawdown
2001-09-27,1.6138,1.578431747762641,1.578431747762641,0.9213212580451936,-0.11124378241789123,1.0325650404630848,0.07241308466853846,0.011918285842573484,0.6392541494692016,0.6457442057018733,50,3,"MSCI World - Wilshire, Gold, Real 2y yield",-0.11813767774589423,MSCI World - Wilshire,Gold,Real 2y yield,-0.04472593465700646,-0.10662541905069998,1.155178743257082,False,0.293072132603434,0.035368252237358844,3.0571417689849087,3.0571417689849087,SELL,1,True,0.011587557318131214,False,Real 2y yield,1.155178743257082,1.155178743257082,-1.0,0.0,1.0,,0.0
2001-10-22,1.6619,1.5690044533386807,1.5690044533386807,1.162029658632335,0.2820150630961039,0.8800145955362312,0.07544581872523992,0.015148806902972933,0.6620172379169158,0.6687383974191988,50,3,"Gold, MSCI World - Wilshire, Real 2y yield",-0.052245986510152255,Gold,MSCI World - Wilshire,Real 2y yield,-0.1128388671460485,-0.042953478645090415,1.1147191265804737,False,0.3200748182413291,0.09289554666131927,2.013031754991622,2.013031754991622,SELL,1,True,-0.011793730067994335,True,Real 2y yield,1.1147191265804737,1.1147191265804737,-1.0,0.0,0.9904601966453644,,-0.009539803354635557
2001-12-19,1.6389,1.6396320701758949,1.6396320701758949,0.2994288649833532,0.8484085277873995,-0.5489796628040463,0.365949059697557,0.3245979114169628,0.47210535243828466,0.4768984230622515,50,3,"Gold, MSCI World - Wilshire, Real 2y yield",-0.03610984813525721,Gold,MSCI World - Wilshire,Real 2y yield,-0.5058382927564942,-0.21050162444491766,1.3179119472650143,False,-0.07363745746584169,-0.0007320701758948278,-2.22672645038907,-2.22672645038907,BUY,1,True,0.007199951186771525,True,Real 2y yield,1.3179119472650143,1.3179119472650143,1.0,0.0,0.9890894412134587,,-0.010910558786541347
2002-01-02,1.6424,1.624159434074706,1.624159434074706,-1.053852645962372,0.17532836905256904,-1.2291810150149411,0.3240855166876575,0.28000413734120033,0.5437383418852739,0.5492586696260094,50,3,"MSCI World - Wilshire, Gold, Real 2y yield",-0.06248963935402012,MSCI World - Wilshire,Gold,Real 2y yield,-0.7911760507797461,-0.47295908629282396,0.9967379304682497,False,-0.13750130227921453,0.018240565925293994,-2.0460052784606058,-2.0460052784606058,BUY,1,True,0.013029712615684197,True,Real 2y yield,0.9967379304682497,0.9967379304682497,1.0,-0.0,0.998202413672012,,-0.0017975863279879878
2002-03-12,1.6767,1.6756530860599281,1.6756530860599281,-0.0477013902074663,-0.06245845513464442,0.01475706492717812,0.08726867172279629,0.02774271553080465,0.442432944376818,0.4469247645559694,50,3,"Local Index, Gold, Real 2y yield",0.018161442961075237,Local Index,Gold,Real 2y yield,0.14166239957459434,0.015912044546269224,-0.16973819535134216,True,-0.08039404581490481,0.0010469139400719474,-2.2850252220295513,-2.2850252220295513,BUY,1,True,-0.0045923540287469145,False,Real 2y yield,-0.16973819535134216,0.16973819535134216,1.0,-0.0,1.002517584846556,,0.0
2002-07-23,1.4645,1.447488131027386,1.447488131027386,1.631537240604175,0.49770055355769105,1.133836687046484,0.3265117288888758,0.29785265352244494,0.49635138017777286,0.501390609678579,50,2,"Local Index, Gold",-0.11044293940295313,Local Index,Gold,,0.11571377960820697,-0.2521419867106197,,False,0.4203810268240526,0.017011868972613975,2.145511928450616,2.145511928450616,SELL,1,True,0.0331171048139296,False,Gold,-0.2521419867106197,0.2521419867106197,-1.0,0.0,0.993907664633166,-0.23891566847628823,-0.008588298443371167
2002-07-29,1.4893,1.4638480024886176,1.4638480024886176,1.426905021514102,0.4089518552101097,1.0179531663039922,0.36419618881755933,0.33714070749064695,0.5181054210261561,0.5233655093958661,50,2,"Local Index, Gold",-0.11771850257695893,Local Index,Gold,,0.0821406860350709,-0.3278245961961581,,False,0.34692240814561104,0.025451997511382496,2.2192861021198755,2.2192861021198755,SELL,1,True,0.004834486000134142,False,Gold,-0.3278245961961581,0.3278245961961581,-1.0,0.0,0.9996084665334177,-0.0031946435913692826,-0.0029018127533229077
2002-07-31,1.4833,1.4569693605125054,1.4569693605125054,0.5679144464109998,-0.010751507264666782,0.5786659536756665,0.40970189223377396,0.38458282381818987,0.5346196279034141,0.5400473774941899,50,2,"Local Index, Gold",-0.11706441318257935,Local Index,Gold,,0.09765225689456367,-0.35836272009912584,,False,0.2613815111476513,0.0263306394874947,2.0983204737832755,2.0983204737832755,SELL,1,True,-0.0013483449066271636,True,Gold,-0.35836272009912584,0.35836272009912584,-1.0,0.0,1.009273652807561,0.3575652088419773,0.0
2002-08-02,1.4708,1.4421848237201098,1.4421848237201098,0.0340008843505545,-0.600134753898555,0.6341356382491095,0.4496984034684217,0.4262813142543119,0.5203058618824614,0.5255882903259995,50,2,"Local Index, Gold",-0.13439161906335356,Local Index,Gold,,0.09567403326216761,-0.40177728716441397,,False,0.22176875898907428,0.028615176279890298,2.0239482026405944,2.0239482026405944,SELL,1,True,0.014073973347837887,False,Gold,-0.40177728716441397,0.40177728716441397,-1.0,0.0,1.0181191712370754,0.6507899106364088,0.0
2002-11-05,1.4635,1.4960821556972366,1.4960821556972366,-0.4431573640841402,0.09529764374855565,-0.5384550078326958,0.3676332145463381,0.3407239896334163,0.48993515482889566,0.4949092433159903,50,2,"Gold, Local Index",-0.022226686963841315,Gold,Local Index,,-0.38945040612536436,0.08018151093013753,,False,-0.29405800130758913,-0.03258215569723655,-2.106592648095719,-2.106592648095719,BUY,1,True,0.0009566108643663807,True,Gold,-0.38945040612536436,0.38945040612536436,1.0,-0.0,1.0098650685956716,0.5581440686752773,-0.008107206773618203
