Date,Actual_Price,Macro_Anchor_Price,Fair_Value_Price,Actual_Ret,Pred_Ret,Error,R2,Adj_R2,RMSE,Residual_STD,Window_Obs,Drivers_Used_Count,Drivers_Used,Intercept,Driver_1_Name,Driver_2_Name,Driver_3_Name,Driver_1_Beta,Driver_2_Beta,Driver_3_Beta,Recenter_Event,Cum_Error,Macro_Gap,Signal_Z,Error_Z,Signal,Days_In_Signal,Signal_Triggered,Forward_10d_Return,Hit,Largest_Beta_Driver,Largest_Beta,Largest_Beta_Abs,Position,Strategy_Daily_Return,Strategy_Equity_Curve,Strategy_Drawdown
2001-07-03,1.797,1.8001550401890973,1.8001550401890973,-0.183470988001777,0.1754186829812876,-0.35888967098306457,0.033484473718624064,-0.007643846548668565,0.524754444697133,0.5300820375758912,50,2,"MSCI World - S&P500, Gold",0.09696343528512487,MSCI World - S&P500,Gold,,-0.16607394762489966,-0.054034567492173315,,True,,-0.0031550401890974022,,,NEUTRAL,0,False,-0.036727879799666074,,MSCI World - S&P500,-0.16607394762489966,0.16607394762489966,0.0,0.0,1.0,0.0
2001-07-05,1.8185,1.803364443177545,1.803364443177545,1.1893377643484635,0.17812607101762595,1.0112116933308375,0.03848070000444559,-0.0024350148889822343,0.5229460253890945,0.5282552582102589,50,2,"MSCI World - S&P500, Gold",0.09149875503410987,MSCI World - S&P500,Gold,,-0.18816385688043313,-0.05596394043332109,,False,,0.015135556822454932,,,NEUTRAL,0,False,-0.04718174319494095,,MSCI World - S&P500,-0.18816385688043313,0.18816385688043313,0.0,0.0,1.0,0.0
2001-07-06,1.7945,1.803561416682633,1.803561416682633,-1.3285553839381792,0.010921960302866712,-1.339477344241046,0.044557813206098196,0.003900698874442776,0.5413090540126675,0.5468047183000461,50,2,"MSCI World - S&P500, Gold",0.11306077991825592,MSCI World - S&P500,Gold,,-0.19570079097041007,-0.06941640479402088,,False,,-0.00906141668263305,,,NEUTRAL,0,False,-0.0384508219559766,,MSCI World - S&P500,-0.19570079097041007,0.19570079097041007,0.0,-0.0,1.0,0.0
2001-07-09,1.7964,1.8053205534131664,1.8053205534131664,0.105823062592103,0.09748929914783128,0.008333763444271725,0.047480524201889085,0.006947780550905613,0.5620040771614808,0.5677098485933868,50,2,"MSCI World - S&P500, Gold",0.0703391041228025,MSCI World - S&P500,Gold,,-0.21375350924769096,-0.07347325247526132,,False,,-0.008920553413166443,,,NEUTRAL,0,False,-0.034012469383210786,,MSCI World - S&P500,-0.21375350924769096,0.21375350924769096,0.0,0.0,1.0,0.0
2001-07-10,1.7795,1.8027800444717526,1.8027800444717526,-0.9452236263335468,-0.1408225348674162,-0.8044010914661306,0.05569678068114925,0.015513664965453366,0.5539238982144365,0.5595476352695928,50,2,"MSCI World - S&P500, Gold",0.055554689678647615,MSCI World - S&P500,Gold,,-0.24041518559329644,-0.0749859941228437,,False,,-0.02328004447175247,,,NEUTRAL,0,False,-0.03264962067996635,,MSCI World - S&P500,-0.24041518559329644,0.24041518559329644,0.0,-0.0,1.0,0.0
2001-07-11,1.7608,1.8041553757985067,1.8041553757985067,-1.0564174737995646,0.07626038357540878,-1.1326778573749734,0.07771854119436439,0.03847252167072024,0.5587460365178775,0.5644187305469963,50,2,"MSCI World - S&P500, Gold",0.04740954604571451,MSCI World - S&P500,Gold,,-0.31109771957618665,-0.07294567532500264,,False,,-0.04335537579850679,,,NEUTRAL,0,False,-0.026294865970013626,,MSCI World - S&P500,-0.31109771957618665,0.31109771957618665,0.0,-0.0,1.0,0.0
2001-07-12,1.7725,1.809318600744816,1.809318600744816,0.6622728194030758,0.2857764297599391,0.3764963896431367,0.07308607693209623,0.03364293126963214,0.5789596185829892,0.584837531904584,50,2,"MSCI World - S&P500, Gold",0.02077061311052665,MSCI World - S&P500,Gold,,-0.28873172261459634,-0.08626539778253868,,False,,-0.03681860074481613,,,NEUTRAL,0,False,-0.02758815232722145,,MSCI World - S&P500,-0.28873172261459634,0.28873172261459634,0.0,0.0,1.0,0.0
2001-07-13,1.7738,1.810617294637818,1.810617294637818,0.0733158536069478,0.07175231751350553,0.001563536093442272,0.08921505900857263,0.05045825300893736,0.5791508245348861,0.5850306790834261,50,2,"MSCI World - S&P500, Gold",0.019003119709951957,MSCI World - S&P500,Gold,,-0.3224135602492924,-0.09097974886340367,,False,,-0.03681729463781802,,,NEUTRAL,0,False,-0.027511557109031415,,MSCI World - S&P500,-0.3224135602492924,0.3224135602492924,0.0,0.0,1.0,0.0
2001-07-16,1.769,1.8083451384389677,1.8083451384389677,-0.270972278256687,-0.12556949896128844,-0.14540277929539858,0.0949473274416488,0.05643444775831463,0.5755204587728331,0.5813634558712331,50,2,"MSCI World - S&P500, Gold",0.026984016985364342,MSCI World - S&P500,Gold,,-0.3377874880976259,-0.09118874467840499,,False,,-0.03934513843896781,,,NEUTRAL,0,False,-0.023911814584511082,,MSCI World - S&P500,-0.3377874880976259,0.3377874880976259,0.0,-0.0,1.0,0.0
2001-07-17,1.7708,1.8140643349123182,1.8140643349123182,0.1017006698200706,0.3157677930982567,-0.2140671232781861,0.09910900406876977,0.06077321700786631,0.5757513391857585,0.581596680307837,50,2,"MSCI World - S&P500, Gold",0.02190610673367336,MSCI World - S&P500,Gold,,-0.3475931289799522,-0.09116057733890762,,False,-0.2501462686823792,-0.04326433491231829,,,NEUTRAL,0,False,-0.02388750847074772,,MSCI World - S&P500,-0.3475931289799522,0.3475931289799522,0.0,0.0,1.0,0.0
