Date,Model_Name,Actual_Price,Macro_Anchor_Price,Fair_Value_Price,Actual_Ret,Pred_Ret,Error,R2,Adj_R2,RMSE,Train_RMSE,Validation_RMSE,Residual_STD,Window_Obs,Drivers_Used_Count,Drivers_Used,Intercept,Driver_1_Name,Driver_2_Name,Driver_3_Name,Driver_1_Beta,Driver_2_Beta,Driver_3_Beta,Driver_1_SHAP,Driver_2_SHAP,Driver_3_SHAP,Attribution_Method,Best_Params,Alpha,L1_Ratio,N_Estimators,Max_Depth,Learning_Rate,Subsample,Retuned,Recenter_Event,Cum_Error,Macro_Gap,Signal_Z,Error_Z,Signal,Days_In_Signal,Signal_Triggered,Forward_10d_Return,Hit,Largest_Attribution_Driver,Largest_Attribution_Value,Largest_Attribution_Abs,Attribution_Method,Position,Strategy_Daily_Return,Strategy_Equity_Curve,Rolling_Sharpe,Strategy_Drawdown
2008-09-16,ols,1.1199,1.0751583186185472,1.0751583186185472,0.0446568131388602,0.0518426297529116,-0.007185816614051405,0.44586401154622024,0.4391062555894668,0.5222291944936498,0.5222291944936498,0.5624073270536172,0.523276796739076,250,3,"Gold, Local Index, 5y yield",0.014992954541074528,Gold,Local Index,5y yield,-0.2235301285795114,0.16345608965172403,1.640568640018478,,,,BETA,{},,,,,,,True,False,0.15452830299894563,0.044741681381452736,2.0900084384908664,2.0900084384908664,SELL,2,False,-0.0008929368693632034,True,5y yield,1.640568640018478,1.640568640018478,BETA,-1.0,-0.00044666785778080254,1.1126759444515908,1.5543899486872546,-0.00044666785778080254
2008-09-17,ols,1.1208,1.0504990072501528,1.0504990072501528,0.0803320434149504,-2.3202627593096112,2.400594802724562,0.44432296555967743,0.4375464163591857,0.5222229529251565,0.5222229529251565,0.5625797096368335,0.523270542649871,250,3,"Gold, Local Index, 5y yield",0.014797981291144322,Gold,Local Index,5y yield,-0.22335795412988818,0.1634534426337737,1.640803631728871,,,,BETA,{},,,,,,,True,False,0.5629040302217849,0.07030099274984725,3.979903094891256,3.979903094891256,SELL,3,False,8.922198429694994e-05,False,5y yield,1.640803631728871,1.640803631728871,BETA,-1.0,-0.000803643182427205,1.1117817500145815,1.4161280692126725,-0.001249952078629324
2008-09-18,ols,1.0988,1.0516896752443932,1.0516896752443932,-1.9824040801678475,0.11327890131637963,-2.0956829814842273,0.3511293572969305,0.34291580485765105,0.5743651393066691,0.5743651393066691,0.6496006324176178,0.5755604894847985,241,3,"Gold, Local Index, VIX Index",0.17967309318177374,Gold,Local Index,VIX Index,-0.19563979493362196,0.17232059713750542,-0.007177923397143793,,,,BETA,{},,,,,,,True,False,0.0795245735479645,0.047110324755606836,1.8344615645939364,1.8344615645939364,NEUTRAL,0,False,0.031943938842373454,,Gold,-0.19563979493362196,0.19563979493362196,BETA,0.0,0.019628836545324768,1.1336047322596927,1.4484523846836896,0.0
2008-09-19,ols,1.1107,1.0631724109622602,1.0631724109622602,1.0771771951955555,1.085919373329598,-0.008742178134042433,0.38430844547406995,0.3768000118822903,0.5577439171988043,0.5577439171988043,0.6093651043608614,0.5588627626907665,250,3,"Gold, Local Index, 5y yield",0.012752053209249284,Gold,Local Index,5y yield,-0.18009301755571008,0.16329713968326454,1.805776472892048,,,,BETA,{},,,,,,,True,False,0.06347607324214505,0.04752758903773979,1.78645845809177,1.78645845809177,NEUTRAL,0,False,0.01692626271720532,,5y yield,1.805776472892048,1.805776472892048,BETA,0.0,0.0,1.1336047322596927,1.4484523846836896,0.0
2008-09-22,ols,1.0834,1.0528364254443667,1.0528364254443667,-2.488620294927593,-0.9769399396135297,-1.5116803553140634,0.34048082229870935,0.33213247827717396,0.5906357644371149,0.5906357644371149,0.6630671543633286,0.591864976514787,241,3,"Gold, Local Index, VIX Index",0.2903126737937558,Gold,Local Index,VIX Index,-0.1875927935444476,0.17984226865011474,-0.012233166302403203,,,,BETA,{},,,,,,,True,False,-0.22291600467716557,0.03056357455563319,0.31959916802076765,0.31959916802076765,NEUTRAL,0,False,0.05741185157836437,,Gold,-0.1875927935444476,0.1875927935444476,BETA,0.0,-0.0,1.1336047322596927,1.4484523846836896,0.0
2008-09-23,ols,1.0813,1.0505733478248234,1.0505733478248234,-0.194022327230707,-0.21518189385019418,0.021159566619487175,0.39953819635407906,0.39221549143156786,0.5664117592089728,0.5664117592089728,0.6187784863723678,0.5675479925659733,250,3,"Gold, Local Index, 5y yield",0.008601925472365234,Gold,Local Index,5y yield,-0.18632244523681862,0.16855069932131123,1.820816523373236,,,,BETA,{},,,,,,,True,False,-0.17853862807777415,0.03072665217517656,0.3103048094448769,0.3103048094448769,NEUTRAL,0,False,0.0541940257097937,,5y yield,1.820816523373236,1.820816523373236,BETA,0.0,-0.0,1.1336047322596927,1.4484523846836896,0.0
2008-09-24,ols,1.0889,1.0515543663770468,1.0515543663770468,0.7003991400523907,0.09333577753758335,0.6070633625148073,0.3999163124099965,0.3925982186588989,0.5652609402099861,0.5652609402099861,0.6183706390568144,0.5663948650009774,250,3,"Gold, Local Index, 5y yield",0.006304711389535221,Gold,Local Index,5y yield,-0.18697308300595572,0.1679880545273872,1.801928685526765,,,,BETA,{},,,,,,,True,False,-0.03570190251548662,0.03734563362295318,0.8619973756528905,0.8619973756528905,NEUTRAL,0,False,0.0351731104784645,,5y yield,1.801928685526765,1.801928685526765,BETA,0.0,0.0,1.1336047322596927,1.4484523846836896,0.0
2008-09-25,ols,1.0883,1.0583139089048144,1.0583139089048144,-0.055116664999924,0.6407571253748461,-0.69587379037477,0.39957209817948836,0.3922498066938723,0.5664662749091274,0.5664662749091274,0.6211879081060162,0.5676026176257165,250,3,"Gold, Local Index, 5y yield",0.009366570308642491,Gold,Local Index,5y yield,-0.18796913226809522,0.1678891480791901,1.7914317451636073,,,,BETA,{},,,,,,,True,False,-0.15573315485353814,0.029986091095185685,0.18534494873244162,0.18534494873244162,NEUTRAL,0,False,0.03932739134429841,,5y yield,1.7914317451636073,1.7914317451636073,BETA,0.0,-0.0,1.1336047322596927,1.4484523846836896,0.0
2008-09-26,ols,1.089,1.0573991307535908,1.0573991307535908,0.0642998230944436,-0.08647469586672091,0.1507745189611645,0.3961097424230827,0.38874522708677883,0.5680967442925303,0.5680967442925303,0.620652128368338,0.5692363577634265,250,3,"Gold, Local Index, 5y yield",0.005691334098942354,Gold,Local Index,5y yield,-0.18770930892508922,0.16457331325933228,1.7789404099078687,,,,BETA,{},,,,,,,True,False,-0.10000448688722857,0.03160086924640915,0.3076090574379035,0.3076090574379035,NEUTRAL,0,False,0.030394857667584985,,5y yield,1.7789404099078687,1.7789404099078687,BETA,0.0,0.0,1.1336047322596927,1.4484523846836896,0.0
2008-09-29,ols,1.0964,1.0395832429772012,1.0395832429772012,0.6772241495670323,-1.6992337824858736,2.376457932052906,0.3960408826210339,0.3886755275310465,0.567690681196143,0.567690681196143,0.6194368128580566,0.5688294800963181,250,3,"Gold, Local Index, 5y yield",0.004754996052720242,Gold,Local Index,5y yield,-0.18786497975696304,0.1641627908923341,1.7749395670568284,,,,BETA,{},,,,,,,True,False,0.35026140746552314,0.05681675702279887,2.4348968670018794,2.4348968670018794,SELL,1,True,0.03493250638453116,False,5y yield,1.7749395670568284,1.7749395670568284,BETA,-1.0,0.0,1.1336047322596927,1.4484523846836896,0.0
2008-09-30,ols,1.1189,1.056607470759915,1.056607470759915,2.0313974385044715,1.624337135510783,0.40706030299368856,0.3579122939935766,0.35008195611544946,0.586057071553106,0.586057071553106,0.6420942460605915,0.5872327138009552,250,3,"Gold, Local Index, 5y yield",0.011030841794805017,Gold,Local Index,5y yield,-0.17835893059554356,0.14619418485971475,1.66574075837525,,,,BETA,{},,,,,,,True,False,0.36058847937973504,0.062292529240085104,2.677346367044179,2.677346367044179,SELL,2,False,0.014031638216105202,False,5y yield,1.66574075837525,1.66574075837525,BETA,-1.0,-0.02052170740605619,1.1103412276301385,0.6112794518017095,-0.0205217074060563
2008-10-01,ols,1.1209,1.056371076351465,1.056371076351465,0.17858742133742,-0.02237546706372216,0.20096288840114215,0.3783549157210939,0.3707738781079365,0.5855191632122108,0.5855191632122108,0.6425175722392718,0.5866937264051322,250,3,"Gold, Local Index, 5y yield",0.01097577558477721,Gold,Local Index,5y yield,-0.18027264933874326,0.1484263935399206,1.7179491392960162,,,,BETA,{},,,,,,,True,False,0.33156564465635446,0.06452892364853491,2.6360536904587613,2.6360536904587613,SELL,3,False,0.010973325006691015,False,5y yield,1.7179491392960162,1.7179491392960162,BETA,-1.0,-0.0017874698364466202,1.1083565261775865,0.5606919411034004,-0.022272495309522244
2008-10-02,ols,1.1339,1.0603177529311019,1.0603177529311019,1.1531083950744356,0.37291085006538394,0.7801975450090517,0.3782629025082651,0.3706807427827561,0.5856241992729135,0.5856241992729135,0.6416715541583256,0.5867989731702807,250,3,"Gold, Local Index, 5y yield",0.012188117750150586,Gold,Local Index,5y yield,-0.18048596765560873,0.1490187639409588,1.7027480874741852,,,,BETA,{},,,,,,,True,False,0.41313508108411756,0.07358224706889804,3.009362850990376,3.009362850990376,SELL,4,False,0.0,False,5y yield,1.7027480874741852,1.7027480874741852,BETA,-1.0,-0.011597823177803557,1.0955020031690144,0.1391686844820173,-0.033612006024997365
2008-10-03,ols,1.1295,1.0616874935608251,1.0616874935608251,-0.3887961069736129,0.12909872133702777,-0.5178948283106406,0.37874096178079963,0.37116463204641914,0.5862000954582841,0.5862000954582841,0.6404966302781007,0.5873760246149576,250,3,"Gold, Local Index, 5y yield",0.017721930250934555,Gold,Local Index,5y yield,-0.18397730419116884,0.14911373046786153,1.6294923771997278,,,,BETA,{},,,,,,,True,False,0.24385691573961607,0.0678125064391748,2.42257311137472,2.42257311137472,SELL,5,False,0.01912350597609569,False,5y yield,1.6294923771997278,1.6294923771997278,BETA,-1.0,0.003880412734808991,1.0997530030931202,0.2590620285861605,-0.029862021746410283
2008-10-06,ols,1.1456,1.0553378765475006,1.0553378765475006,1.4153460298323206,-0.5998639546961897,2.0152099845285103,0.2931914115820302,0.28457179465010374,0.6254938014762617,0.6254938014762617,0.6818815103459739,0.6267485545958419,250,3,"Gold, MSCI World - Dow Jones, 5y yield",-0.0013940657298715173,Gold,MSCI World - Dow Jones,5y yield,-0.18872561146181885,-0.03454571531606035,1.8097086926319093,,,,BETA,{},,,,,,,True,False,0.5659211100648696,0.0902621234524994,3.44738593087952,3.44738593087952,SELL,6,False,0.010911312849162025,False,5y yield,1.8097086926319093,1.8097086926319093,BETA,-1.0,-0.01425409473218231,1.084077019605029,-0.11020284030412805,-0.04369046039172475
2008-10-07,ols,1.1399,1.0476924988322536,1.0476924988322536,-0.4987977963648304,-0.7270852086571373,0.22828741229230692,0.2757067955261866,0.2668739515691889,0.6372297977090566,0.6372297977090566,0.6952410286932758,0.6385080934726243,250,3,"Gold, MSCI World - Dow Jones, 5y yield",0.002826479389774962,Gold,MSCI World - Dow Jones,5y yield,-0.17267039906834933,-0.08285295110750995,1.6019427157147976,,,,BETA,{},,,,,,,True,False,0.5045331650153128,0.09220750116774634,3.184677661740967,3.184677661740967,SELL,7,False,0.02254583735415383,False,5y yield,1.6019427157147976,1.6019427157147976,BETA,-1.0,0.004975558659217949,1.0894709084071839,0.012757819977081834,-0.03893228618103406
2008-10-08,ols,1.1272,1.040634392558376,1.040634392558376,-1.1203857658262373,-0.6759605670959977,-0.44442519873023956,0.3281642910748639,0.31997117267333786,0.6138649811374763,0.6138649811374763,0.6695141120721454,0.6150964066100636,250,3,"Gold, Local Index, 5y yield",0.022979271757185407,Gold,Local Index,5y yield,-0.17423496129878563,0.1185198492202092,1.649649960081457,,,,BETA,{},,,,,,,True,False,0.33199528069793954,0.08656560744162389,2.6524916341782343,2.6524916341782343,SELL,8,False,0.03131653655074529,False,5y yield,1.649649960081457,1.649649960081457,BETA,-1.0,0.011141328186683008,1.101609061347592,0.2164743329936326,-0.028224715371751863
